Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,PCC_Control.CB_faults,PCC_Control.fault_vpu,PCC_Control.fault_fpu,PCC_Control.Fault,PCC_Control.GFL,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.df_Switch.df_diff,Battery inverter (Average)1.Control.df_Switch.df_sync,Battery inverter (Average)1.Control.df_Switch.df_o,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.dPh,Battery inverter (Average)1.Control.df_Switch.Phase_Synch.uPh,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control.d_2_f,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error_Limited,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.2928,0.5,0.0,50000.0,-1.7521112e-06,10112.81,10159.167,0.5012026,0.5012026,-1.774017e-10,-3.8436694e-09,0.9976006,-3.5310285e-10,6.247421,45.224133,45.224133,88.204865,-37.658234,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29973578,0.5029558,3.0023398,3.0023398,1.0,85.897896,-92.14532,256.82065,-302.04477,-2.2200883e-16,6.476666e-14,3.0023398,3.0023398,3.0023398,0.03958906,1.0,1.0,-7.116795e-09,0.0,-7.116795e-09,-2.408334e-10,-3.5584074e-07,1.0,3.0023398,3.0023398,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2926,0.5,0.0,50000.0,-1.5019689e-06,10112.81,10159.167,0.5012026,0.5012026,-1.582048e-10,3.316339e-09,0.9976006,-3.1489306e-10,-0.21935132,24.874834,24.874834,88.204865,-30.116852,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29974058,0.5029558,3.0651717,3.0651717,1.0,89.29534,-89.07599,268.9031,-293.77795,-2.2200883e-16,6.4481786e-14,3.0651717,3.0651717,3.0651717,0.03958906,1.0,1.0,-7.1207817e-09,0.0,-7.1207817e-09,-2.6429525e-10,-3.5604003e-07,1.0,3.0651717,3.0651717,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2924,0.5,0.0,50000.0,-1.200428e-06,10112.81,10159.167,0.5012026,0.5012026,-1.1828608e-10,-6.9822876e-09,0.9976006,-2.3543828e-10,-6.6852574,4.427366,4.427366,88.204865,-22.456615,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29974538,0.5029558,3.1280036,3.1280036,1.0,92.34038,-85.65512,279.92435,-284.35168,-2.2200883e-16,6.4369056e-14,3.1280036,3.1280036,3.1280036,0.039589055,1.0,1.0,-7.124085e-09,0.0,-7.124085e-09,-2.8332234e-10,-3.5620488e-07,1.0,3.1280036,3.1280036,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2922,0.5,0.0,50000.0,-8.640597e-07,10112.81,10159.167,0.5012026,0.5012026,-8.964398e-11,6.2211694e-09,0.9976006,-1.7842863e-10,-13.12478,-16.037575,-16.037575,88.204865,-14.707754,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29975018,0.5029558,3.1908355,3.1908355,1.0,95.02099,-81.89621,289.84082,-273.80325,-2.2200883e-16,6.4353884e-14,3.1908355,3.1908355,3.1908355,0.03958905,1.0,1.0,-7.1257236e-09,0.0,-7.1257236e-09,-2.9184405e-10,-3.5628634e-07,1.0,3.1908355,3.1908355,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.292,0.5,0.0,50000.0,-6.870926e-07,10112.81,10159.167,0.5012026,0.5012026,-7.205644e-11,4.344958e-09,0.9976006,-1.4342214e-10,-19.512505,-36.43922,-36.43922,88.204865,-6.9008436,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29975498,0.5029558,3.253667,3.253667,1.0,97.3266,-77.814095,298.61343,-262.17422,-2.2200883e-16,6.415488e-14,3.2536674,3.2536674,3.253667,0.03958905,1.0,1.0,-7.1255393e-09,0.0,-7.1255393e-09,-2.8896904e-10,-3.5627673e-07,1.0,3.253667,3.253667,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2918,0.5,0.0,50000.0,-3.419782e-07,10112.81,10159.167,0.5012026,0.5012026,-7.729046e-11,3.6964363e-09,0.9976006,-1.5384002e-10,-25.823223,-56.69706,-56.69706,88.204865,0.933304,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29975978,0.5029558,3.316499,3.316499,1.0,99.2481,-73.42488,306.20755,-249.5105,-2.2200883e-16,6.398047e-14,3.3164992,3.3164992,3.316499,0.039589044,1.0,1.0,-7.124179e-09,0.0,-7.124179e-09,-2.788095e-10,-3.5620852e-07,1.0,3.316499,3.316499,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2916,0.5,0.0,50000.0,-2.354219e-09,10112.81,10159.167,0.5012026,0.5012026,-8.118266e-11,-5.9945715e-10,0.9976006,-1.6158709e-10,-32.03203,-76.73114,-76.73114,88.204865,8.763767,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29976457,0.50295573,3.3793309,3.3793309,1.0,100.777916,-68.74589,312.59323,-235.86209,-2.2200883e-16,6.374472e-14,3.379331,3.379331,3.3793309,0.03958905,1.0,1.0,-7.122545e-09,0.0,-7.122545e-09,-2.6703412e-10,-3.561269e-07,1.0,3.3793309,3.3793309,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2914,0.5,0.0,50000.0,3.379194e-07,10112.81,10159.167,0.5012026,0.5012026,-7.448735e-11,-6.009212e-09,0.9976006,-1.4826065e-10,-38.114418,-96.4624,-96.4624,88.204865,16.559645,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29976937,0.50295573,3.4421628,3.4421628,1.0,101.91001,-63.795593,317.74524,-221.28284,-2.2200883e-16,6.354213e-14,3.442163,3.442163,3.4421628,0.039589047,1.0,1.0,-7.121284e-09,0.0,-7.121284e-09,-2.5765987e-10,-3.5606394e-07,1.0,3.4421628,3.4421628,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2912,0.5,0.0,50000.0,7.0644285e-07,10112.81,10159.167,0.5012026,0.5012026,-5.5462503e-11,-6.760032e-09,0.9976006,-1.1039335e-10,-44.04639,-115.812965,-115.812965,88.204865,24.290169,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29977417,0.5029558,3.5049946,3.5049946,1.0,102.639915,-58.59352,321.64325,-205.83028,-2.2200883e-16,6.337832e-14,3.5049949,3.5049949,3.5049946,0.039589066,1.0,1.0,-7.120324e-09,0.0,-7.120324e-09,-2.5020236e-10,-3.5601596e-07,1.0,3.5049946,3.5049946,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.291,0.5,0.0,50000.0,1.2292425e-06,10112.81,10159.167,0.5012026,0.5012026,-2.1037555e-11,-4.284508e-09,0.9976006,-4.1873446e-11,-49.804527,-134.70647,-134.70647,88.204865,31.924828,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29977897,0.50295573,3.5678265,3.5678265,1.0,102.96474,-53.160213,324.27188,-189.5654,-2.2200883e-16,6.314636e-14,3.5678265,3.5678265,3.5678265,0.039589047,1.0,1.0,-7.1191004e-09,0.0,-7.1191004e-09,-2.4112026e-10,-3.5595463e-07,1.0,3.5678265,3.5678265,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2908,0.5,0.0,50000.0,1.6735706e-06,10112.81,10159.167,0.5012026,0.5012026,1.6181055e-11,6.2905148e-09,0.9976006,3.2206997e-11,-55.36611,-153.06834,-153.06834,88.204865,39.433487,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29978377,0.5029558,3.6306584,3.6306584,1.0,102.88322,-47.5171,325.62076,-172.5524,-2.2200883e-16,6.304477e-14,3.6306584,3.6306584,3.6306584,0.03958906,1.0,1.0,-7.1168738e-09,0.0,-7.1168738e-09,-2.2581471e-10,-3.5584296e-07,1.0,3.6306584,3.6306584,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2906,0.5,0.0,50000.0,1.9866015e-06,10112.81,10159.167,0.5012026,0.5012026,4.254952e-11,2.6169383e-10,0.9976006,8.469116e-11,-60.70919,-170.82614,-170.82614,88.204865,46.786526,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29978856,0.50295573,3.6934903,3.6934903,1.0,102.39565,-41.686462,325.68454,-154.85841,-2.2200883e-16,6.303132e-14,3.6934903,3.6934903,3.6934903,0.039589062,1.0,1.0,-7.113244e-09,0.0,-7.113244e-09,-2.0185324e-10,-3.5566114e-07,1.0,3.6934903,3.6934903,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2904,0.5,0.0,50000.0,2.363927e-06,10112.81,10159.167,0.5012026,0.5012026,5.5340715e-11,-1.3278885e-08,0.9976006,1.1015094e-10,-65.812675,-187.90976,-187.90976,88.204865,53.95492,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29979336,0.50295573,3.7563221,3.7563221,1.0,101.50398,-35.691307,324.463,-136.55327,-2.2200883e-16,6.304153e-14,3.7563221,3.7563221,3.7563221,0.03958906,1.0,1.0,-7.108414e-09,0.0,-7.108414e-09,-1.7056233e-10,-3.554194e-07,1.0,3.7563221,3.7563221,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2902,0.5,0.0,50000.0,2.8358286e-06,10112.81,10159.167,0.5012026,0.5012026,5.973424e-11,-1.7586799e-10,0.9976006,1.1889587e-10,-70.65643,-204.25177,-204.25177,88.204865,60.910385,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29979816,0.50295573,3.8191538,3.8191538,1.0,100.21172,-29.555296,321.961,-117.70921,-2.2200883e-16,6.30491e-14,3.819154,3.819154,3.8191538,0.039589062,1.0,1.0,-7.1030786e-09,0.0,-7.1030786e-09,-1.3632838e-10,-3.551526e-07,1.0,3.8191538,3.8191538,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.29,0.5,0.0,50000.0,3.1497216e-06,10112.81,10159.167,0.5012026,0.5012026,4.6588105e-11,-4.0660044e-09,0.9976006,9.2729616e-11,-75.22134,-219.7877,-219.7877,88.204865,67.62546,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29980296,0.50295573,3.8819857,3.8819857,1.0,98.52398,-23.30264,318.18832,-98.400604,-2.2200883e-16,6.287232e-14,3.881986,3.881986,3.8819857,0.039589055,1.0,1.0,-7.0979493e-09,0.0,-7.0979493e-09,-1.03600614e-10,-3.548963e-07,1.0,3.8819857,3.8819857,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2898,0.5,0.0,50000.0,3.3828705e-06,10112.81,10159.167,0.5012026,0.5012026,3.6946446e-11,-5.7622094e-09,0.9976006,7.3538724e-11,-79.48938,-234.45624,-234.45624,88.204865,74.073654,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29980776,0.5029558,3.9448175,3.9448175,1.0,96.4474,-16.958021,313.1599,-78.70367,-2.2200883e-16,6.2669535e-14,3.9448178,3.9448178,3.9448175,0.039589062,1.0,1.0,-7.0936497e-09,0.0,-7.0936497e-09,-7.624433e-11,-3.5468153e-07,1.0,3.9448175,3.9448175,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2896,0.5,0.0,50000.0,3.4789807e-06,10112.81,10159.167,0.5012026,0.5012026,2.4101766e-11,-6.247839e-09,0.9976006,4.797249e-11,-83.44371,-248.19948,-248.19948,88.204865,80.22951,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29981256,0.50295573,4.0076494,4.0076494,1.0,93.99019,-10.546477,306.8956,-58.696114,-2.2200883e-16,6.242929e-14,4.0076494,4.0076494,4.0076494,0.039589055,1.0,1.0,-7.0904282e-09,0.0,-7.0904282e-09,-5.5766825e-11,-3.5452072e-07,1.0,4.0076494,4.0076494,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2894,0.5,0.0,50000.0,3.5268333e-06,10112.81,10159.167,0.5012026,0.5012026,1.8054436e-11,3.5245924e-09,0.9976006,3.5935803e-11,-87.06873,-260.9632,-260.9632,88.204865,86.06873,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29981735,0.50295573,4.0704813,4.0704813,1.0,91.16204,-4.0933104,299.4201,-38.456913,-2.2200883e-16,6.2166526e-14,4.0704813,4.0704813,4.0704813,0.039589066,1.0,1.0,-7.0881656e-09,0.0,-7.0881656e-09,-4.1378005e-11,-3.5440783e-07,1.0,4.0704813,4.0704813,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2892,0.5,0.0,50000.0,3.4776897e-06,10112.81,10159.167,0.5012026,0.5012026,1.234688e-11,-3.907224e-09,0.9976006,2.4575402e-11,-90.35013,-272.697,-272.697,88.204865,91.56828,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29982215,0.50295573,4.133313,4.133313,1.0,87.97412,2.3760107,290.76294,-18.065943,-2.2200883e-16,6.211945e-14,4.133313,4.133313,4.133313,0.039589055,1.0,1.0,-7.0866304e-09,0.0,-7.0866304e-09,-3.1588565e-11,-3.5433118e-07,1.0,4.133313,4.133313,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.289,0.5,0.0,50000.0,3.3814154e-06,10112.81,10159.167,0.5012026,0.5012026,1.818144e-11,7.818372e-09,0.9976006,3.6188594e-11,-93.274956,-283.3546,-283.3546,88.204865,96.70645,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29982695,0.50295573,4.196145,4.196145,1.0,84.439,8.835955,280.95828,2.3963263,-2.2200883e-16,6.162567e-14,4.196145,4.196145,4.196145,0.039589055,1.0,1.0,-7.0855073e-09,0.0,-7.0855073e-09,-2.442046e-11,-3.5427513e-07,1.0,4.196145,4.196145,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2888,0.5,0.0,50000.0,3.1378263e-06,10112.81,10159.167,0.5012026,0.5012026,2.8274673e-11,-9.544777e-10,0.9976006,5.6278305e-11,-95.83167,-292.89392,-292.89392,88.204865,101.46297,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29983175,0.50295573,4.258977,4.258977,1.0,80.57064,15.261027,270.0448,22.849136,-2.2200883e-16,6.075334e-14,4.258977,4.258977,4.258977,0.039589066,1.0,1.0,-7.0845885e-09,0.0,-7.0845885e-09,-1.8556177e-11,-3.542292e-07,1.0,4.258977,4.258977,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2886,0.5,0.0,50000.0,2.8742054e-06,10112.81,10159.167,0.5012026,0.5012026,3.145541e-11,-5.768192e-09,0.9976006,6.260929e-11,-98.01018,-301.27734,-301.27734,88.204865,105.81905,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29983655,0.50295573,4.321809,4.321809,1.0,76.38431,21.625872,258.06555,43.211773,-2.2200883e-16,6.0367076e-14,4.321809,4.321809,4.321809,0.03958906,1.0,1.0,-7.083546e-09,0.0,-7.083546e-09,-1.1946864e-11,-3.5417702e-07,1.0,4.321809,4.321809,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2884,0.5,0.0,50000.0,2.7609485e-06,10112.81,10159.167,0.5012026,0.5012026,3.206181e-11,2.441648e-09,0.9976006,6.381628e-11,-99.80189,-308.47174,-308.47174,88.204865,109.757515,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29984134,0.50295573,4.3846407,4.3846407,1.0,71.89652,27.905369,245.06787,63.403873,-2.2200883e-16,6.0201234e-14,4.3846407,4.3846407,4.3846407,0.039589055,1.0,1.0,-7.082322e-09,0.0,-7.082322e-09,-4.241272e-12,-3.5411577e-07,1.0,4.3846407,4.3846407,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2882,0.5,0.0,50000.0,2.5981308e-06,10112.81,10159.167,0.5012026,0.5012026,2.6679573e-11,-3.1845449e-09,0.9976006,5.31034e-11,-101.19973,-314.44873,-314.44873,88.204865,113.262825,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29984614,0.5029558,4.4474726,4.4474726,1.0,67.12499,34.074734,231.103,83.34574,-2.2200883e-16,5.976234e-14,4.4474726,4.4474726,4.4474726,0.039589055,1.0,1.0,-7.081023e-09,0.0,-7.081023e-09,3.8748245e-12,-3.5405083e-07,1.0,4.4474726,4.4474726,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.288,0.5,0.0,50000.0,2.480158e-06,10112.81,10159.167,0.5012026,0.5012026,2.536525e-11,-3.2680116e-09,0.9976006,5.0487347e-11,-102.19817,-319.18475,-319.18475,88.204865,116.32113,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29985094,0.50295573,4.5103045,4.5103045,1.0,62.08855,40.109627,216.22607,102.95869,-2.2200883e-16,5.951637e-14,4.5103045,4.5103045,4.5103045,0.03958906,1.0,1.0,-7.07992e-09,0.0,-7.07992e-09,1.0714165e-11,-3.5399577e-07,1.0,4.5103045,4.5103045,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2878,0.5,0.0,50000.0,2.2390022e-06,10112.81,10159.167,0.5012026,0.5012026,3.1859914e-11,-3.3160918e-09,0.9976006,6.341442e-11,-102.79329,-322.6611,-322.6611,88.204865,118.92038,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29985574,0.50295573,4.5731363,4.5731363,1.0,56.80707,45.98622,200.4958,122.165306,-2.2200883e-16,5.9463055e-14,4.5731363,4.5731363,4.5731363,0.03958906,1.0,1.0,-7.079126e-09,0.0,-7.079126e-09,1.559404e-11,-3.5395612e-07,1.0,4.5731363,4.5731363,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2876,0.5,0.0,50000.0,2.2775826e-06,10112.81,10159.167,0.5012026,0.5012026,4.6979347e-11,1.0156311e-09,0.9976006,9.350835e-11,-102.982735,-324.86404,-324.86404,88.204865,121.0503,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29986054,0.5029558,4.635968,4.635968,1.0,51.301403,51.681328,183.97427,140.88979,-2.2200883e-16,5.9476045e-14,4.635968,4.635968,4.635968,0.039589055,1.0,1.0,-7.0783703e-09,0.0,-7.0783703e-09,2.0219935e-11,-3.539183e-07,1.0,4.635968,4.635968,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2874,0.5,0.0,50000.0,2.1335127e-06,10112.81,10159.167,0.5012026,0.5012026,7.5107746e-11,3.98539e-09,0.9976006,1.4949551e-10,-102.76575,-325.7849,-325.7849,88.204865,122.702484,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29986534,0.50295573,4.6987996,4.6987996,1.0,45.59327,57.172474,166.72667,159.05824,-2.2200883e-16,5.910007e-14,4.6988,4.6988,4.6987996,0.03958906,1.0,1.0,-7.0772224e-09,0.0,-7.0772224e-09,2.7280083e-11,-3.5386074e-07,1.0,4.6987996,4.6987996,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2872,0.5,0.0,50000.0,2.001857e-06,10112.81,10159.167,0.5012026,0.5012026,6.915916e-11,-6.9712716e-09,0.9976006,1.3765536e-10,-102.14319,-325.42004,-325.42004,88.204865,123.87042,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29987013,0.50295573,4.7616315,4.7616315,1.0,39.705204,62.43799,148.82109,176.59897,-2.2200883e-16,5.861506e-14,4.761632,4.761632,4.7616315,0.039589055,1.0,1.0,-7.075282e-09,0.0,-7.075282e-09,3.924345e-11,-3.5376354e-07,1.0,4.7616315,4.7616315,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.287,0.5,0.0,50000.0,1.8415277e-06,10112.81,10159.167,0.5012026,0.5012026,6.062047e-11,2.997638e-09,0.9976006,1.2065983e-10,-101.11752,-323.7709,-323.7709,88.204865,124.5495,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29987493,0.50295573,4.8244634,4.8244634,1.0,33.660435,67.457085,130.32817,193.44273,-2.2200883e-16,5.8003746e-14,4.824464,4.824464,4.8244634,0.03958906,1.0,1.0,-7.0729445e-09,0.0,-7.0729445e-09,5.35858e-11,-3.5364667e-07,1.0,4.8244634,4.8244634,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2868,0.5,0.0,50000.0,1.5248202e-06,10112.81,10159.167,0.5012026,0.5012026,2.910414e-11,-6.4373573e-09,0.9976006,5.7929286e-11,-99.69279,-320.844,-320.844,88.204865,124.73704,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29987973,0.50295573,4.8872952,4.8872952,1.0,27.482828,72.20996,111.3209,209.52309,-2.2200883e-16,5.7717245e-14,4.8872957,4.8872957,4.8872952,0.039589055,1.0,1.0,-7.071023e-09,0.0,-7.071023e-09,6.522817e-11,-3.5355077e-07,1.0,4.8872952,4.8872952,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2866,0.5,0.0,50000.0,1.0363786e-06,10112.81,10159.167,0.5012026,0.5012025,-1.9567677e-11,-3.807959e-09,0.9976006,-3.8947782e-11,-97.87462,-316.65082,-316.65082,88.204865,124.43229,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29988453,0.50295573,4.950127,4.950127,1.0,21.196756,76.67786,91.874306,224.77652,-2.2200883e-16,5.767208e-14,4.9501276,4.9501276,4.950127,0.039589055,1.0,1.0,-7.0702026e-09,0.0,-7.0702026e-09,6.991403e-11,-3.5351013e-07,1.0,4.950127,4.950127,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2864,0.5,0.0,50000.0,6.7818513e-07,10112.81,10159.167,0.5012026,0.5012026,-6.6431784e-11,-5.988645e-09,0.9976006,-1.3222676e-10,-95.67017,-311.208,-311.208,88.204865,123.63647,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29988933,0.50295573,5.012959,5.012959,1.0,14.827031,80.84314,72.06512,239.14288,-2.2200883e-16,5.742297e-14,5.012959,5.012959,5.012959,0.03958906,1.0,1.0,-7.071203e-09,0.0,-7.071203e-09,6.320676e-11,-3.535607e-07,1.0,5.012959,5.012959,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2862,0.5,0.0,50000.0,1.3817191e-07,10112.81,10159.167,0.5012026,0.5012026,-1.0635407e-10,2.9746516e-09,0.9976006,-2.1168862e-10,-93.088165,-304.537,-304.537,88.204865,122.352715,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29989412,0.50295573,5.075791,5.075791,1.0,8.398791,84.68938,51.971527,252.56546,-2.2200883e-16,5.700301e-14,5.075791,5.075791,5.075791,0.039589066,1.0,1.0,-7.0743438e-09,0.0,-7.0743438e-09,4.3201012e-11,-3.5371824e-07,1.0,5.075791,5.075791,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.286,0.5,0.0,50000.0,-2.4913456e-07,10112.81,10159.167,0.5012026,0.5012026,-1.2590234e-10,4.5625778e-10,0.9976006,-2.5059776e-10,-90.13879,-296.6641,-296.6641,88.204865,120.58609,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29989892,0.5029558,5.1386228,5.1386228,1.0,1.9374044,88.20138,31.672825,264.99127,-2.2200883e-16,5.6822192e-14,5.1386228,5.1386228,5.1386228,0.03958906,1.0,1.0,-7.0793456e-09,0.0,-7.0793456e-09,1.1730059e-11,-3.539687e-07,1.0,5.1386228,5.1386228,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
-0.2858,0.5,0.0,50000.0,-7.813911e-07,10112.81,10159.167,0.5012026,0.5012026,-1.3387783e-10,4.6666346e-09,0.9976006,-2.664723e-10,-86.833664,-287.6204,-287.6204,88.204865,118.34356,1.0,1.0,0.9976006,1.0,-1.0,1.0,72.34213,230.386,1.0,0.29990375,0.50295573,5.2014546,5.2014546,1.0,-4.531628,91.36529,11.2491255,276.37128,-2.2200883e-16,5.6783632e-14,5.2014546,5.2014546,5.2014546,0.03958906,1.0,1.0,-7.0854e-09,0.0,-7.0854e-09,-2.6090869e-11,-3.5427158e-07,1.0,5.2014546,5.2014546,-1.3112077e-07,-5.5649383e-09,0.0,-5.5649383e-09,0.0,1.0,1.0
