Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
2.035,1.0,0.0,-7393.3115,-43599.35,-19.129398,-2.1328304e-07,-0.42725277,-5.8162804,-0.068081126,-12.535572,-2.2825773,-0.36372015,-2574.0303,-472.65686,-472.65686,2576.2202,2564.3345,0.0,3203.4148,609.3891,1.0,1.0,-5.823624,1.4463054,2.094775,1.0,261.4081,2312.6223,780.01263,-307.35574,0.066431314,-2.6222177,4.517735,0.864154,1.4463054,-12.600017,1.0923744,1.0247073,0.9773995,2.094775,1.4463054,0.5821515,0.024707276,0.0,1.0,1.0765369,2.654335,0.0,0.0,0.0,0.0
2.0355,1.0,0.0,-1154.8608,-51311.305,-19.129398,-2.1328304e-07,-0.42875054,-7.8409586,-0.06278204,-11.414433,-2.2833984,-0.33435857,-2579.082,-527.40405,-527.40405,2576.2202,2570.1738,0.0,3203.4148,609.3891,1.0,1.0,-7.8520293,1.5633085,2.247694,1.0,261.47128,2317.6106,750.0622,-222.65817,0.06907469,-2.6387599,4.6665287,1.0312337,1.5633085,-11.480734,1.092764,1.0225819,0.9697459,2.247694,1.5633085,0.5320748,0.022581957,0.0,1.0,1.0768685,2.654335,0.0,0.0,0.0,0.0
2.036,1.0,0.0,6209.448,-57943.67,-19.129398,-2.1328304e-07,-0.4306826,-9.690122,-0.057067815,-9.953097,-2.2818317,-0.3023553,-2588.867,-581.1763,-581.1763,2576.2202,2579.5266,0.0,3203.4148,609.3891,1.0,1.0,-9.712922,1.6850375,2.399476,1.0,265.2052,2323.6619,714.57996,-133.40367,0.071428016,-2.6591043,4.8134894,1.2001765,1.6850375,-10.020513,1.0929791,1.0205781,0.9629336,2.399476,1.6850375,0.48486108,0.020578142,0.0,1.0,1.0771669,2.117317,0.0,0.0,0.0,0.0
2.0365,1.0,0.0,14526.135,-63324.117,-19.129398,-2.1328304e-07,-0.43284348,-11.290775,-0.050934184,-8.179471,-2.27875,-0.26814836,-2600.3394,-638.88025,-638.88025,2576.2202,2590.292,0.0,3203.4148,609.3891,1.0,1.0,-11.327444,1.8117698,2.5502567,1.0,269.04007,2331.2993,678.11487,-39.23459,0.07347888,-2.6830177,4.9587946,1.3709413,1.8117698,-8.245888,1.0930221,1.0187093,0.9570045,2.5502567,1.8117698,0.44082856,0.018709345,0.0,1.0,1.0774307,2.117317,0.0,0.0,0.0,0.0
2.037,1.0,0.0,23588.271,-67315.97,-19.129398,-2.1328304e-07,-0.43499902,-12.571514,-0.044313516,-6.140687,-2.2752442,-0.23178001,-2609.1963,-698.17487,-698.17487,2576.2202,2599.3616,0.0,3203.4148,609.3891,1.0,1.0,-12.617825,1.9437615,2.7001774,1.0,268.77365,2340.4226,637.7183,60.4565,0.07521791,-2.7103372,5.10253,1.5435178,1.9437615,-6.2059703,1.0928962,1.0169868,0.95199156,2.7001774,1.9437615,0.40024364,0.016986867,0.0,1.0,1.0776594,2.117317,0.0,0.0,0.0,0.0
2.0375,1.0,0.0,33163.797,-69824.29,-19.129398,-2.1328304e-07,-0.437012,-13.476654,-0.037155636,-3.8983145,-2.2718441,-0.19315676,-2612.486,-750.5157,-750.5157,2576.2202,2604.483,0.0,3203.4148,609.3891,1.0,1.0,-13.5261545,2.0812745,2.8493848,1.0,262.19482,2350.2913,585.1597,165.35597,0.07663858,-2.7410417,5.2447124,1.7179497,2.0812745,-3.9656425,1.0926054,1.01542,0.94792724,2.8493848,2.0812745,0.3633246,0.015419975,0.0,1.0,1.077852,2.117317,0.0,0.0,0.0,0.0
2.038,1.0,0.0,43007.066,-70793.96,-19.129398,-2.1328304e-07,-0.43887293,-13.97137,-0.029512329,-1.5192016,-2.2683065,-0.15253392,-2610.0833,-785.80585,-785.80585,2576.2202,2605.3728,0.0,3203.4148,609.3891,1.0,1.0,-14.020284,2.2245305,2.99803,1.0,250.21976,2359.8635,512.29333,273.51248,0.07773688,-2.7751698,5.385384,1.8942851,2.2245305,-1.5928774,1.0921541,1.014016,0.9448418,2.99803,2.2245305,0.33024532,0.014016046,0.0,1.0,1.0780087,2.117317,0.0,0.0,0.0,0.0
2.0385,1.0,0.0,52867.8,-70203.57,-19.129398,-2.1328304e-07,-0.4406354,-14.037312,-0.021548841,0.9296892,-2.2640352,-0.11072042,-2604.2593,-797.4084,-797.4084,2576.2202,2603.494,0.0,3203.4148,609.3891,1.0,1.0,-14.086259,2.3736286,3.1462684,1.0,236.03581,2368.2234,415.9878,381.42062,0.078511104,-2.8126318,5.524715,2.0724895,2.3736286,0.8479961,1.0915473,1.0127808,0.94275135,3.1462684,2.3736286,0.30113897,0.012780735,0.0,1.0,1.078129,2.117317,0.0,0.0,0.0,0.0
2.039,1.0,0.0,62495.387,-68061.734,-19.129398,-2.1328304e-07,-0.44232672,-13.6659155,-0.013467477,3.3790808,-2.2586784,-0.06876975,-2597.8633,-784.45685,-784.45685,2576.2202,2600.7988,0.0,3203.4148,609.3891,1.0,1.0,-13.717785,2.5285056,3.2942562,1.0,223.02611,2374.8372,299.73404,484.7228,0.07896163,-2.8530679,5.6630344,2.252404,2.5285056,3.292135,1.0907902,1.0117182,0.9416471,3.2942562,2.5285056,0.27610165,0.011718119,0.0,1.0,1.0782135,2.117317,0.0,0.0,0.0,0.0
2.0395,1.0,0.0,71641.06,-64409.95,-19.129398,-2.1328304e-07,-0.4439085,-12.856853,-0.005401778,5.752022,-2.252383,-0.027408514,-2592.4197,-750.4601,-750.4601,2576.2202,2598.3652,0.0,3203.4148,609.3891,1.0,1.0,-12.913426,2.6889815,3.4421458,1.0,212.88641,2379.5332,171.4197,579.04034,0.07909068,-2.8958728,5.8007607,2.4337862,2.6889815,5.6651244,1.0898883,1.0108309,0.9414962,3.4421458,2.6889815,0.25519553,0.0108308345,0.0,1.0,1.0782622,2.117317,0.0,0.0,0.0,0.0
2.04,1.0,0.0,80062.266,-59330.062,-19.129398,-2.1328304e-07,-0.44530573,-11.622694,0.002637696,7.9626136,-2.2455692,0.013301264,-2587.3345,-699.6181,-699.6181,2547.881,2595.779,0.0,3203.4148,536.4984,1.0,1.0,-11.683261,2.854865,3.5900836,1.0,205.04448,2382.29,39.126263,660.4919,0.0789021,-2.9403846,5.938284,2.616413,2.854865,7.8795815,1.0888478,1.0101203,0.94225585,3.5900836,2.854865,0.2384521,0.010120221,0.0,1.0,1.078276,2.117317,0.0,0.0,0.0,0.0
2.0405,1.0,0.0,87530.695,-52950.234,-19.129398,-2.1328304e-07,-0.44646257,-9.99475,0.010726079,9.922253,-2.2385373,0.05377994,-2580.5667,-633.4929,-633.4929,2547.881,2591.5588,0.0,3203.4148,536.4984,1.0,1.0,-10.057553,3.0260396,3.7382095,1.0,197.56572,2383.001,-92.24941,725.7423,0.078401215,-2.986098,6.0758758,2.8001642,3.0260396,9.842684,1.0876745,1.0095865,0.9438903,3.7382095,3.0260396,0.22587536,0.009586448,0.0,1.0,1.0782554,2.117317,0.0,0.0,0.0,0.0
2.041,1.0,0.0,93842.2,-45444.17,-19.129398,-2.1328304e-07,-0.4473667,-8.0243635,0.01892655,11.550251,-2.231309,0.09439901,-2570.1707,-550.12134,-550.12134,2547.881,2584.2385,0.0,3203.4148,536.4984,1.0,1.0,-8.088941,3.2024672,3.8866594,1.0,188.81612,2381.3545,-221.60512,771.7265,0.07759461,-3.0327504,6.2136903,2.9850225,3.2024672,11.470201,1.0863748,1.0092286,0.9463781,3.8866594,3.2024672,0.21744448,0.00922863,0.0,1.0,1.0782012,2.117317,0.0,0.0,0.0,0.0
2.0415,1.0,0.0,98824.43,-37022.953,-19.129398,-2.1328304e-07,-0.44802248,-5.778488,0.027208282,12.78242,-2.2238293,0.13505253,-2555.6775,-445.90414,-445.90414,2547.881,2573.376,0.0,3203.4148,536.4984,1.0,1.0,-5.8463597,3.3841174,4.0355663,1.0,178.7847,2376.8928,-349.4464,795.3505,0.076489925,-3.0802326,0.06865538,3.1710007,3.3841174,12.697607,1.0849547,1.009045,0.94970554,4.0355663,3.3841174,0.21311666,0.009044952,0.0,1.0,1.0781144,2.117317,0.0,0.0,0.0,0.0
2.042,1.0,0.0,102340.41,-27923.56,-19.129398,-2.1328304e-07,-0.44840583,-3.3332155,0.035438046,13.573549,-2.21628,0.17515524,-2538.5032,-318.87317,-318.87317,2547.881,2559.8962,0.0,3203.4148,536.4984,1.0,1.0,-3.4062243,3.570879,4.18506,1.0,169.28922,2369.2139,-474.5896,793.46277,0.07509579,-2.298637,0.20730563,3.3580494,3.570879,13.482245,1.0834209,1.0090327,0.953852,4.18506,3.570879,0.21282965,0.009032771,0.0,1.0,1.0779959,2.117317,0.0,0.0,0.0,0.0
2.0425,1.0,0.0,104289.234,-18399.219,-19.129398,-2.1328304e-07,-0.44845188,-0.7697722,0.043441813,13.894901,-2.2091632,0.21400301,-2521.249,-171.26064,-171.26064,2547.881,2545.6387,0.0,3203.4148,536.4984,1.0,1.0,-0.84776586,3.7625263,4.335267,1.0,163.03197,2358.217,-591.966,763.2266,0.07342157,3.2836146,0.34671122,3.5460222,3.7625263,13.798286,1.0817795,1.0091888,0.9587796,4.335267,3.7625263,0.21650414,0.009188721,0.0,1.0,1.0778469,2.117317,0.0,0.0,0.0,0.0
2.043,1.0,0.0,104607.19,-8714.195,-19.129398,-2.1328304e-07,-0.4480923,1.8256215,0.051081702,13.731312,-2.203053,0.25114402,-2506.4275,-9.920132,-9.920132,2547.881,2532.4648,0.0,3203.4148,536.4984,1.0,1.0,1.7454668,3.9587512,4.4863057,1.0,162.16423,2344.2632,-692.8873,702.80743,0.07147731,3.097485,0.48718852,3.734705,3.9587512,13.631511,1.0800369,1.0095088,0.9644339,4.4863057,3.9587512,0.22404608,0.009508811,0.0,1.0,1.0776685,2.117317,0.0,0.0,0.0,0.0
2.0435,1.0,0.0,103271.49,858.51416,-19.129398,-2.1328304e-07,-0.447313,4.360727,0.05829048,13.081622,-2.198242,0.28645843,-2495.4158,155.44377,155.44377,2547.881,2521.4924,0.0,3203.4148,536.4984,1.0,1.0,4.2822247,4.1592307,4.6382856,1.0,167.25388,2328.1619,-767.538,612.09424,0.06927356,3.0015829,0.62904286,3.9238818,4.1592307,12.979567,1.0781993,1.0099885,0.9707535,4.6382856,4.1592307,0.23534872,0.00998851,0.0,1.0,1.0774621,2.117317,0.0,0.0,0.0,0.0
2.044,1.0,0.0,100306.29,10040.317,-19.129398,-2.1328304e-07,-0.44618058,6.7391534,0.06504793,11.962345,-2.1946006,0.31994718,-2488.2146,315.01328,315.01328,2547.881,2512.886,0.0,3203.4148,536.4984,1.0,1.0,6.664561,4.3636684,4.7913065,1.0,177.2261,2310.9885,-808.14734,493.13403,0.066821285,2.9628823,0.77250993,4.1133738,4.3636684,11.857329,1.0762727,1.0106229,0.97767943,4.7913065,4.3636684,0.25029454,0.01062283,0.0,1.0,1.0772287,2.117317,0.0,0.0,0.0,0.0
2.0445,1.0,0.0,95787.625,18553.938,-19.129398,-2.1328304e-07,-0.4448118,8.866815,0.07133227,10.411021,-2.191776,0.3514843,-2484.044,460.93488,460.93488,2547.881,2506.2463,0.0,3203.4148,536.4984,1.0,1.0,8.795632,4.5717926,4.9454594,1.0,190.1985,2293.8455,-811.03925,350.1044,0.06413175,2.917232,0.9177454,4.3030353,4.5717926,10.301985,1.0742632,1.0114064,0.9851583,4.9454594,4.5717926,0.26875716,0.011406409,0.0,1.0,1.0769696,2.117317,0.0,0.0,0.0,0.0
2.045,1.0,0.0,89844.29,26134.008,-19.129398,-2.1328304e-07,-0.443309,10.66071,0.07709375,8.485679,-2.1895444,0.38077322,-2482.29,587.7286,587.7286,2547.881,2501.2751,0.0,3203.4148,536.4984,1.0,1.0,10.590746,4.7833242,5.100827,1.0,204.58907,2277.7012,-776.62823,188.89961,0.061216407,2.8737695,1.0648564,4.492721,4.7833242,8.372621,1.0721767,1.0123336,0.9931387,5.100827,4.7833242,0.29060298,0.012333573,0.0,1.0,1.0766863,2.117317,0.0,0.0,0.0,0.0
2.0455,1.0,0.0,82653.36,32538.621,-19.129398,-2.1328304e-07,-0.44171318,12.055702,0.082268484,6.259842,-2.1880136,0.40751454,-2483.149,691.1916,691.1916,2547.881,2498.2463,0.0,3203.4148,536.4984,1.0,1.0,11.985306,4.9979615,5.257484,1.0,219.77626,2263.3726,-707.77795,16.586386,0.058086827,2.8323388,1.2139403,4.682269,4.9979615,6.143893,1.0700188,1.0133984,1.0015664,5.257484,4.9979615,0.3156926,0.013398411,0.0,1.0,1.0763799,2.117317,0.0,0.0,0.0,0.0
2.046,1.0,0.0,74432.43,37558.824,-19.129398,-2.1328304e-07,-0.44000918,13.006413,0.08681082,3.815952,-2.187531,0.431585,-2487.567,766.9035,766.9035,2547.881,2497.985,0.0,3203.4148,536.4984,1.0,1.0,12.93593,5.2153926,5.4154963,1.0,235.96022,2251.6067,-607.87286,-159.03061,0.054754626,2.7931566,1.3650981,4.8715105,5.2153926,3.6981213,1.067795,1.0145948,1.0103849,5.4154963,5.2153926,0.34388247,0.014594825,0.0,1.0,1.0760516,2.117317,0.0,0.0,0.0,0.0
2.0465,1.0,0.0,65431.805,41025.035,-19.129398,-2.1328304e-07,-0.43817422,13.485153,0.09070871,1.2408396,-2.1884122,0.4530345,-2496.5742,809.58203,809.58203,2547.881,2501.4004,0.0,3203.4148,536.4984,1.0,1.0,13.416592,5.435323,5.5749207,1.0,253.42715,2243.147,-479.91327,-329.66876,0.051231366,2.756493,1.5184226,5.0602975,5.435323,1.120776,1.0655107,1.0159166,1.0195388,5.5749207,5.435323,0.37502593,0.015916595,0.0,1.0,1.075703,2.117317,0.0,0.0,0.0,0.0
2.047,1.0,0.0,55928.426,42811.758,-19.129398,-2.1328304e-07,-0.43622667,13.479506,0.09396654,-1.3756061,-2.190735,0.47190103,-2510.4814,813.85364,813.85364,2547.881,2508.9014,0.0,3203.4148,536.4984,1.0,1.0,13.415,5.657488,5.735806,1.0,271.77594,2238.7056,-327.08206,-486.7716,0.04752852,2.7225578,1.6739792,5.248513,5.657488,-1.4995661,1.063171,1.0173575,1.0289775,5.735806,5.657488,0.40897456,0.017357418,0.0,1.0,1.0753351,2.117317,0.0,0.0,0.0,0.0
2.0475,1.0,0.0,46220.793,42842.523,-19.129398,-2.1328304e-07,-0.43423688,12.992449,0.09657391,-3.9407558,-2.1943545,0.4880226,-2528.467,776.0185,776.0185,2547.881,2520.0713,0.0,3203.4148,536.4984,1.0,1.0,12.933063,5.881631,5.898193,1.0,289.62378,2238.8433,-154.18881,-621.8297,0.043657396,2.6915066,1.8318053,5.436052,5.881631,-4.070263,1.0607806,1.018911,1.0386549,5.898193,5.881631,0.44557914,0.018910965,0.0,1.0,1.0749493,2.117317,0.0,0.0,0.0,0.0
2.048,1.0,0.0,36622.332,41095.57,-18.734678,-3.471686e-07,-0.43229777,12.044666,0.09849224,-6.3618083,-2.19907,0.50102353,-2548.7715,695.76544,695.76544,2547.881,2533.7725,0.0,3203.4148,536.4984,1.0,1.0,11.990463,6.107479,6.0621157,1.0,304.9518,2243.8196,31.143211,-726.9086,0.03963104,2.663483,1.9919304,5.6227884,6.107479,-6.497086,1.0583516,1.0205709,1.048524,6.0621157,6.107479,0.48469064,0.02057091,0.0,1.0,1.0745467,2.117317,0.0,0.0,0.0,0.0
2.0485,1.0,0.0,27451.36,37608.52,-18.734678,-3.471686e-07,-0.43048447,10.676005,0.09967374,-8.55164,-2.2047663,0.51048833,-2569.3289,576.88153,576.88153,2547.881,2548.5776,0.0,3203.4148,536.4984,1.0,1.0,10.627003,0.051540006,6.2276006,1.0,315.8464,2253.4824,218.45662,-795.3382,0.035477977,2.6386638,2.1543958,5.808564,0.051540006,-8.691208,1.0559133,1.022331,1.0585338,6.2276006,6.3347254,0.5261611,0.02233097,0.0,1.0,1.0741286,2.117317,0.0,0.0,0.0,0.0
2.049,1.0,0.0,19018.299,32479.885,-18.734678,-3.471686e-07,-0.42883778,8.9434185,0.10009623,-10.435682,-2.2114034,0.5161699,-2588.434,426.65402,426.65402,2547.881,2563.245,0.0,3203.4148,536.4984,1.0,1.0,8.900339,0.27986217,0.1114801,1.0,321.18576,2267.2483,395.76285,-822.4169,0.031235833,2.6172702,2.3192549,5.993203,0.27986217,-10.577383,1.0534959,1.024185,1.0686294,0.1114801,6.5630474,0.56984425,0.024184942,0.0,1.0,1.0736961,2.117317,0.0,0.0,0.0,0.0
2.0495,1.0,0.0,11612.529,25866.352,-18.734678,-3.471686e-07,-0.42737767,6.9157233,0.0997828,-11.956356,-2.2188957,0.5180608,-2605.083,254.39914,254.39914,2547.881,2576.9766,0.0,3203.4148,536.4984,1.0,1.0,6.879791,0.50895935,0.28013375,1.0,320.9036,2284.1794,551.557,-805.9561,0.02693882,2.5995226,2.4865491,6.176548,0.50895935,-12.098722,1.0511255,1.0261267,1.0787572,0.28013375,6.792145,0.6155964,0.026126724,0.0,1.0,1.0732505,2.117317,0.0,0.0,0.0,0.0
2.05,1.0,0.0,5491.0396,17976.93,-18.734678,-3.471686e-07,-0.42612788,4.6680007,0.09878894,-13.073462,-2.2270224,0.51628906,-2618.871,69.93326,69.93326,2547.881,2589.3667,0.0,3203.4148,536.4984,1.0,1.0,4.64008,0.73857737,0.45037767,1.0,315.74075,2303.1301,676.592,-746.52527,0.022617776,2.5855794,2.6562824,0.07530049,0.73857737,-13.216317,1.0488259,1.0281503,1.0888699,0.45037767,0.73857737,0.66327685,0.028150344,0.0,1.0,1.0727963,2.117317,0.0,0.0,0.0,0.0
2.0505,1.0,0.0,869.3926,9065.675,-18.734678,-3.471686e-07,-0.42512512,2.278251,0.097168215,-13.762066,-2.2354648,0.51094633,-2629.6084,-117.34172,-117.34172,2547.881,2600.1423,0.0,3203.4148,536.4984,1.0,1.0,2.258241,0.96850634,0.6222064,1.0,306.69754,2322.911,764.69324,-647.3515,0.01830044,2.5755084,2.8284135,0.25575793,0.96850634,-13.906022,1.0466175,1.03025,1.0989294,0.6222064,0.96850634,0.7127484,0.030249981,0.0,1.0,1.07234,2.117317,0.0,0.0,0.0,0.0
2.051,1.0,0.0,-2086.024,-576.17114,-18.734678,-3.471686e-07,-0.42440572,-0.17368585,0.094944894,-14.010772,-2.243933,0.501996,-2636.9482,-298.56293,-298.56293,2547.881,2608.9001,0.0,3203.4148,536.4984,1.0,1.0,-0.18658587,1.1985555,0.7956088,1.0,294.5466,2342.4016,812.508,-513.94507,0.014011621,2.5693133,3.0028796,0.43467766,1.1985555,-14.156227,1.0445182,1.03242,1.1089025,0.7956088,1.1985555,0.7638778,0.03241998,0.0,1.0,1.0718874,2.117317,0.0,0.0,0.0,0.0
2.0515,1.0,0.0,-3265.2078,-10629.215,-18.734678,-3.471686e-07,-0.42398614,-2.6070912,0.0921133,-13.821846,-2.2522612,0.48931602,-2640.277,-465.08563,-465.08563,2547.881,2615.0254,0.0,3203.4148,536.4984,1.0,1.0,-2.613486,1.428528,0.970569,1.0,279.6871,2360.59,818.6854,-353.59976,0.009773348,2.566993,3.1796255,0.6119917,1.428528,-13.96841,1.0425434,1.0346549,1.1187574,0.970569,1.428528,0.81653625,0.034654874,0.0,1.0,1.0714434,2.117317,0.0,0.0,0.0,0.0
2.052,1.0,0.0,-2620.595,-20757.008,-18.734678,-3.471686e-07,-0.4238578,-4.943193,0.088659674,-13.212261,-2.2603822,0.47281125,-2638.9285,-608.30084,-608.30084,2547.881,2617.8438,0.0,3203.4148,536.4984,1.0,1.0,-4.942779,1.6582135,1.1470658,1.0,262.376,2376.5525,783.2122,-174.91138,0.0056050457,2.5685842,3.3586235,0.78761417,1.6582135,-13.358949,1.0407062,1.0369494,1.1284605,1.1470658,1.6582135,0.8705994,0.036949385,0.0,1.0,1.071013,2.117317,0.0,0.0,0.0,0.0
2.0525,1.0,0.0,-170.35701,-30619.125,-18.734678,-3.471686e-07,-0.42400283,-7.1096663,0.08458442,-12.213536,-2.2682085,0.45248544,-2632.5667,-720.0178,-720.0178,2547.881,2616.9023,0.0,3203.4148,536.4984,1.0,1.0,-7.1013145,1.8874009,1.3250726,1.0,243.12321,2389.4436,707.3766,12.641245,0.0015236838,2.5741618,3.5398617,0.96145296,1.8874009,-12.359395,1.0390173,1.0392984,1.1379778,1.3250726,1.8874009,0.92594784,0.03929845,0.0,1.0,1.0705999,2.117317,0.0,0.0,0.0,0.0
2.053,1.0,0.0,4002.1953,-39884.86,-18.734678,-3.471686e-07,-0.42441553,-9.044814,0.07990642,-10.869397,-2.2755208,0.42842147,-2621.4875,-793.4121,-793.4121,2547.881,2612.2021,0.0,3203.4148,536.4984,1.0,1.0,-9.027345,2.1158907,1.5045576,1.0,222.94719,2398.5403,594.30023,199.11186,-0.0024560546,2.583802,3.7233224,1.1334256,2.1158907,-11.013874,1.0374857,1.0416971,1.1472763,1.5045576,2.1158907,0.9824652,0.04169712,0.0,1.0,1.0702077,2.117317,0.0,0.0,0.0,0.0
2.0535,1.0,0.0,9752.843,-48245.918,-18.734678,-3.471686e-07,-0.425111,-10.699558,0.07464923,-9.232019,-2.2819622,0.4007112,-2606.6377,-824.12646,-824.12646,2547.881,2604.2354,0.0,3203.4148,536.4984,1.0,1.0,-10.672532,2.3432782,1.6854838,1.0,203.32051,2403.3171,449.54672,374.57974,-0.006318526,2.5975487,3.9089634,1.3034647,2.3432782,-9.374774,1.0361183,1.044131,1.1563151,1.6854838,2.3432782,1.0398136,0.044131063,0.0,1.0,1.0698395,2.117317,0.0,0.0,0.0,0.0
2.054,1.0,0.0,16883.121,-55427.293,-18.734678,-3.471686e-07,-0.4261124,-12.037167,0.068826206,-7.358439,-2.2871294,0.36942,-2589.3794,-810.9957,-810.9957,2547.881,2593.8367,0.0,3203.4148,536.4984,1.0,1.0,-12.001122,2.568782,1.8678031,1.0,185.90587,2403.4734,281.32477,529.67096,-0.010033011,2.6154091,4.0967207,1.4715104,2.568782,-7.498744,1.0349205,1.0465697,1.1649922,1.8678031,2.568782,1.0972718,0.046569664,0.0,1.0,1.0694977,2.117317,0.0,0.0,0.0,0.0
2.0545,1.0,0.0,25148.322,-61196.566,-18.734678,-3.471686e-07,-0.42742845,-13.032081,0.06244099,-5.3086767,-2.2906876,0.33463567,-2571.2048,-756.17596,-756.17596,2547.881,2581.9897,0.0,3203.4148,536.4984,1.0,1.0,-12.988128,2.791653,2.0514488,1.0,172.1263,2399.0786,100.03143,656.14453,-0.013563903,2.6373713,4.286521,1.6375039,2.791653,-5.44512,1.0338959,1.0489836,1.1731825,2.0514488,2.791653,1.1541492,0.04898361,0.0,1.0,1.0691845,2.6393876,0.0,0.0,0.0,0.0
2.055,1.0,0.0,34267.285,-65371.324,-18.734678,-3.471686e-07,-0.4290384,-13.672698,0.05550516,-3.136253,-2.2924256,0.29657358,-2554.9336,-665.2407,-665.2407,2547.881,2570.7146,0.0,3203.4148,536.4984,1.0,1.0,-13.623161,2.9794884,2.2362993,1.0,165.32562,2389.608,-82.032166,747.2729,-0.016880667,2.6634164,4.478285,1.801391,2.9794884,-3.263953,1.033047,1.0513468,1.1793627,2.2362993,2.9794884,1.1780972,0.051346824,0.0,1.0,1.0689018,2.6393876,0.0,0.0,0.0,0.0
2.0555,1.0,0.0,43941.617,-67810.79,-18.734678,-3.471686e-07,-0.43084162,-13.965745,0.04814897,-0.8714109,-2.292408,0.25618947,-2548.772,-554.38495,-554.38495,2547.881,2566.0684,0.0,3203.4148,536.4984,1.0,1.0,-13.916606,3.1412659,2.4214873,1.0,174.50233,2374.2698,-240.39096,794.7759,-0.019957285,2.6934874,4.6718864,1.9631687,3.1412659,-0.97448444,1.0323749,1.0536362,1.1779269,2.4214873,3.1412659,1.1780972,0.053636245,0.0,1.0,1.0686507,2.6393876,0.0,0.0,0.0,0.0
2.056,1.0,0.0,53861.367,-68438.375,-18.734678,-3.471686e-07,-0.43263274,-13.909323,0.04080339,1.40252,-2.29105,0.21607845,-2551.2827,-444.88705,-444.88705,2547.881,2567.3164,0.0,3203.4148,536.4984,1.0,1.0,-13.863247,3.3011634,2.606329,1.0,189.72789,2361.555,-354.78043,799.6675,-0.022771874,2.7272637,4.8669724,2.1230662,3.3011634,1.3274388,1.0318794,1.0558317,1.1755608,2.606329,3.3011634,1.1780972,0.055831686,0.0,1.0,1.0684323,2.6393876,0.0,0.0,0.0,0.0
2.0565,1.0,0.0,63713.73,-67271.19,-18.734678,-3.471686e-07,-0.43427688,-13.512831,0.033997092,3.597404,-2.2886527,0.17916575,-2555.0723,-347.01526,-347.01526,2547.881,2569.3518,0.0,3203.4148,536.4984,1.0,1.0,-13.471738,3.4597597,2.7907941,1.0,197.56894,2357.5034,-430.01727,777.03253,-0.025306372,2.7637687,5.062814,2.2816625,3.4597597,3.5378363,1.0315595,1.0579156,1.1730818,2.7907941,3.4597597,1.1780972,0.05791562,0.0,1.0,1.0682476,2.6393876,0.0,0.0,0.0,0.0
2.057,1.0,0.0,73203.52,-64406.43,-18.734678,-3.471686e-07,-0.4357579,-12.794534,0.028005706,5.648841,-2.2854123,0.14688107,-2552.6045,-256.29086,-256.29086,2547.881,2566.7463,0.0,3203.4148,536.4984,1.0,1.0,-12.761904,3.6178088,2.9748564,1.0,191.07831,2361.5261,-489.05997,745.3508,-0.027546251,2.8014193,5.258482,2.4397116,3.6178088,5.585653,1.0314132,1.059873,1.1704512,2.9748564,3.6178088,1.1780972,0.05987302,0.0,1.0,1.0680968,2.6393876,0.0,0.0,0.0,0.0
