Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
2.1315,1.0,0.0,413458.3,-397233.34,-26.525848,8.2259277e-07,-0.05821425,-1.4357935,0.34240815,0.72635245,-0.4825762,2.8384464,-354.15817,-592.83923,-592.83923,296.7541,328.0899,0.0,299.58655,688.2037,1.0,1.0,-1.5944024,3.2627988,3.2627988,1.0,147.05254,207.10564,928.30396,-335.46472,0.0,0.7544202,2.8392432,2.0847015,3.2627988,0.7049852,1.4,1.4,1.4,3.2627988,3.2627988,1.1780972,0.4,0.0,1.0,1.4000001,2.8791769,0.0,0.0,1.0,0.0
2.132,1.0,0.0,413019.88,-397203.72,-26.525848,8.2259277e-07,-0.058215,-1.5393739,0.34241053,0.7001812,-0.48257554,2.8384256,-350.1896,-737.74457,-737.74457,296.7541,329.04425,0.0,299.58655,688.2037,1.0,1.0,-1.6979825,3.4827101,3.4827101,1.0,63.186584,287.00302,873.5185,-135.77388,0.0,0.7544202,3.0591547,2.3046129,3.4827101,0.6788167,1.4,1.4,1.4,3.4827101,3.4827101,1.1780972,0.4,0.0,1.0,1.3999993,2.8791769,0.0,0.0,1.0,0.0
2.1325,1.0,0.0,412585.8,-397270.38,-26.525848,8.2259277e-07,-0.058216065,-1.6461095,0.34241274,0.6972459,-0.48257783,2.8384056,-325.68634,-847.1128,-847.1128,296.7541,310.48212,0.0,299.58655,688.2037,1.0,1.0,-1.8047185,3.7026217,3.7026217,1.0,-28.215572,353.90192,776.65564,70.457115,0.0,0.7544202,3.2790663,2.5245245,3.7026217,0.6758842,1.4,1.4,1.4,3.7026217,3.7026217,1.1780972,0.4,0.0,1.0,1.3999984,2.8791769,0.0,0.0,1.0,0.0
2.133,1.0,0.0,412176.97,-397430.03,-26.525848,8.2259277e-07,-0.058217395,-1.7508581,0.34241468,0.7176553,-0.48258293,2.8383868,-281.8297,-915.6773,-915.6773,296.7541,273.29883,0.0,299.58655,688.2037,1.0,1.0,-1.909468,3.9225333,3.9225333,1.0,-122.75071,404.58044,642.3801,273.29718,0.0,0.7544202,3.4989777,2.744436,3.9225333,0.6962963,1.4,1.4,1.4,3.9225333,3.9225333,1.1780972,0.4,0.0,1.0,1.3999976,2.8791769,0.0,0.0,1.0,0.0
2.1335,1.0,0.0,411813.03,-397674.84,-26.525824,0.0,-0.05821893,-1.8485804,0.34241626,0.76039416,-0.48259062,2.83837,-220.73264,-940.13605,-940.13605,296.7541,219.28598,0.0,299.58655,688.2037,1.0,1.0,-2.0071921,4.1424446,4.1424446,1.0,-215.86438,436.59702,477.15762,462.97842,0.0,0.7544202,3.7188892,2.9643474,4.1424446,0.7390377,1.4,1.4,1.4,4.1424446,4.1424446,1.1780972,0.4,0.0,1.0,1.399997,2.8791769,0.0,0.0,1.0,0.0
2.134,1.0,0.0,411511.44,-397992.97,-26.525824,0.0,-0.05822059,-1.9345822,0.3424174,0.82337385,-0.48260048,2.8383567,-145.33803,-919.31036,-919.31036,296.7541,151.04546,0.0,299.58655,688.2037,1.0,1.0,-2.093196,4.362356,4.362356,1.0,-303.0698,448.40784,288.94412,630.3662,0.0,0.7544202,3.9388006,3.184259,4.362356,0.80201966,1.4,1.4,1.4,4.362356,4.362356,1.1780972,0.4,0.0,1.0,1.3999965,2.8791769,0.0,0.0,1.0,0.0
2.1345,1.0,0.0,411286.7,-398368.97,-26.525824,0.0,-0.0582223,-2.0047402,0.34241804,0.9035344,-0.48261207,2.838347,-59.2777,-854.20184,-854.20184,296.7541,71.8646,0.0,299.58655,688.2037,1.0,1.0,-2.1633563,4.5822678,4.5822678,1.0,-380.16382,439.44153,86.802956,767.39886,0.0,0.7544202,4.1587124,3.4041703,4.5822678,0.88218194,1.4,1.4,1.4,4.5822678,4.5822678,1.1780972,0.4,0.0,1.0,1.3999962,2.8791769,0.0,0.0,1.0,0.0
2.135,1.0,0.0,411149.4,-398784.75,-26.525824,0.0,-0.058223974,-2.0556996,0.3424182,0.9969931,-0.4826248,2.8383412,33.302197,-747.94446,-747.94446,287.47006,-14.441725,0.0,299.58655,685.8299,1.0,1.0,-2.2143185,4.8021793,4.8021793,1.0,-443.42923,410.127,-119.531395,867.4758,0.0,0.7544202,4.3786235,3.6240819,4.8021793,0.97564185,1.4,1.4,1.4,4.8021793,4.8021793,1.1780972,0.4,0.0,1.0,1.399996,2.8791769,0.0,0.0,1.0,0.0
2.1355,1.0,0.0,411106.16,-399220.22,-26.525824,0.0,-0.058225535,-2.0850344,0.34241778,1.0992326,-0.4826381,2.83834,127.94056,-605.6539,-605.6539,287.47006,-103.71459,0.0,299.58655,685.8299,1.0,1.0,-2.243656,5.0220904,5.0220904,1.0,-489.81393,361.87335,-320.12167,925.7756,0.0,0.7544202,4.598535,3.8439934,5.0220904,1.0778818,1.4,1.4,1.4,5.0220904,5.0220904,1.1780972,0.4,0.0,1.0,1.399996,2.8791769,0.0,0.0,1.0,0.0
2.136,1.0,0.0,411158.88,-399654.4,-26.525824,0.0,-0.058226902,-2.0913625,0.34241688,1.2053188,-0.48265126,2.8383434,220.07608,-434.1817,-434.1817,287.47006,-191.6512,0.0,299.58655,685.8299,1.0,1.0,-2.249987,5.242002,5.242002,1.0,-517.07837,297.0023,-505.3063,939.488,0.0,0.7544202,4.8184466,4.063905,5.242002,1.1839683,1.4,1.4,1.4,5.242002,5.242002,1.1780972,0.4,0.0,1.0,1.3999963,2.8791769,0.0,0.0,1.0,0.0
2.1365,1.0,0.0,411304.9,-400066.44,-26.525824,0.0,-0.058228016,-2.074412,0.3424155,1.3101401,-0.48266372,2.838351,305.267,-241.78568,-241.78568,287.47006,-274.01215,0.0,299.58655,685.8299,1.0,1.0,-2.233039,5.4619136,5.4619136,1.0,-523.9037,218.6367,-666.1648,907.95044,0.0,0.7544202,5.038358,4.2838163,5.4619136,1.288789,1.4,1.4,1.4,5.4619136,5.4619136,1.1780972,0.4,0.0,1.0,1.3999968,2.8791769,0.0,0.0,1.0,0.0
2.137,1.0,0.0,411537.06,-400436.56,-26.525824,0.0,-0.05822882,-2.0350316,0.34241375,1.4086525,-0.48267484,2.8383625,379.4053,-37.73223,-37.73223,287.47006,-346.8259,0.0,299.58655,685.8299,1.0,1.0,-2.1936607,5.681825,5.681825,1.0,-509.9559,130.55061,-794.94745,832.6797,0.0,0.7544202,5.25827,4.503728,5.681825,1.3873003,1.4,1.4,1.4,5.681825,5.681825,1.1780972,0.4,0.0,1.0,1.3999972,2.8791769,0.0,0.0,1.0,0.0
2.1375,1.0,0.0,411844.1,-400747.0,-26.525824,0.0,-0.05822928,-1.9751478,0.3424117,1.496123,-0.48268408,2.8383775,438.91498,168.14961,168.14961,287.47006,-406.58038,0.0,299.58655,685.8299,1.0,1.0,-2.1337793,5.9017367,5.9017367,1.0,-475.90222,36.98724,-885.4491,717.2995,0.0,0.7544202,5.478181,4.7236395,5.9017367,1.474769,1.4,1.4,1.4,5.9017367,5.9017367,1.1780972,0.4,0.0,1.0,1.399998,2.8791769,0.0,0.0,1.0,0.0
2.138,1.0,0.0,412211.1,-400982.94,-26.525824,0.0,-0.05822937,-1.8976727,0.34240943,1.5683562,-0.48269102,2.838395,480.92477,365.94186,365.94186,287.47006,-450.39267,0.0,299.58655,685.8299,1.0,1.0,-2.0563054,6.121648,6.121648,1.0,-423.37924,-57.545517,-933.3082,567.3664,0.0,0.7544202,5.6980925,4.9435506,6.121648,1.5470002,1.4,1.4,1.4,6.121648,6.121648,1.1780972,0.4,0.0,1.0,1.3999988,2.8791752,0.0,0.0,1.0,0.0
2.1385,1.0,0.0,412620.34,-401133.16,-26.525824,0.0,-0.058229085,-1.8063598,0.34240705,1.6218969,-0.4826953,2.8384144,503.40686,546.11554,546.11554,287.47006,-476.14825,0.0,299.58655,685.8299,1.0,1.0,-1.9649936,0.05837421,0.05837421,1.0,-354.91434,-148.49252,-936.2178,390.1022,0.0,0.7544202,5.918004,5.163462,0.05837421,1.6005384,1.4,1.4,1.4,0.05837421,6.3415594,1.1780972,0.4,0.0,1.0,1.3999996,2.8791752,0.0,0.0,1.0,0.0
2.139,1.0,0.0,413052.06,-401190.53,-26.525824,0.0,-0.058228444,-1.7056241,0.3424047,1.6541938,-0.48269677,2.8384347,505.2749,699.99005,699.99005,287.47006,-482.6031,0.0,299.58655,685.8299,1.0,1.0,-1.8642584,0.2782857,0.2782857,1.0,-273.80356,-231.47133,-894.0362,194.04617,0.0,0.7544202,6.1379156,5.3833737,0.2782857,1.6328325,1.4,1.4,1.4,0.2782857,6.561471,1.1780972,0.4,0.0,1.0,1.4000006,2.8791752,0.0,0.0,1.0,0.0
2.1395,1.0,0.0,413485.5,-401152.47,-26.525824,0.0,-0.058227476,-1.600328,0.34240246,1.6637223,-0.4826953,2.8384547,486.43652,820.15155,820.15155,287.47006,-469.44382,0.0,299.58655,685.8299,1.0,1.0,-1.758962,0.4981972,0.4981972,1.0,-183.95288,-302.48364,-808.795,-11.356556,0.0,0.7544202,0.07464171,5.6032853,0.4981972,1.6423583,1.4,1.4,1.4,0.4981972,6.7813826,1.1780972,0.4,0.0,1.0,1.4000014,2.8791752,0.0,0.0,1.0,0.0
2.14,1.0,0.0,413899.75,-401020.97,-26.525824,0.0,-0.05822623,-1.4955463,0.34240046,1.6500555,-0.48269102,2.8384738,447.7977,900.8108,900.8108,287.47006,-437.3028,0.0,299.58655,685.8299,1.0,1.0,-1.6541795,0.71810865,0.71810865,1.0,-89.68938,-358.10834,-684.6006,-216.21022,0.0,0.7544202,0.2945532,5.823197,0.71810865,1.6286887,1.4,1.4,1.4,0.71810865,7.001294,1.1780972,0.4,0.0,1.0,1.4000021,2.8791752,0.0,0.0,1.0,0.0
2.1405,1.0,0.0,414274.9,-400802.5,-26.525824,0.0,-0.058224764,-1.3963221,0.3423988,1.613884,-0.48268408,2.8384907,391.219,938.082,938.082,287.47006,-387.72742,0.0,299.58655,685.8299,1.0,1.0,-1.5549539,0.93802017,0.93802017,1.0,4.447473,-395.66647,-527.43646,-410.64548,0.0,0.7544202,0.5144647,6.043108,0.93802017,1.5925146,1.4,1.4,1.4,0.93802017,7.221205,1.1780972,0.4,0.0,1.0,1.4000028,2.8791752,0.0,0.0,1.0,0.0
2.141,1.0,0.0,414592.97,-400507.72,-26.525824,0.0,-0.05822315,-1.3074238,0.34239757,1.5569804,-0.48267487,2.838505,319.42538,930.1701,930.1701,287.47006,-323.1052,0.0,299.58655,685.8299,1.0,1.0,-1.4660538,1.1579317,1.1579317,1.0,93.92497,-413.35037,-344.87488,-585.2952,0.0,0.7544202,0.7343762,6.2630196,1.1579317,1.5356088,1.4,1.4,1.4,1.1579317,7.441117,1.1780972,0.4,0.0,1.0,1.4000034,2.8791752,0.0,0.0,1.0,0.0
2.1415,1.0,0.0,414838.75,-400150.94,-26.525824,0.0,-0.058221463,-1.2331163,0.3423968,1.482113,-0.4826638,2.8385155,235.87474,877.45764,877.45764,287.47006,-246.54842,0.0,299.58655,685.8299,1.0,1.0,-1.3917439,1.3778431,1.3778431,1.0,174.43578,-410.31052,-145.71146,-731.7462,0.0,0.7544202,0.95428765,0.19974588,1.3778431,1.4607396,1.4,1.4,1.4,1.3778431,1.3778431,1.1780972,0.4,0.0,1.0,1.4000038,2.8791752,0.0,0.0,1.0,0.0
2.142,1.0,0.0,415000.5,-399749.44,-26.525824,0.0,-0.05821979,-1.1769557,0.34239653,1.3929108,-0.48265144,2.8385222,144.59068,782.4854,782.4854,287.47006,-161.74377,0.0,299.58655,685.8299,1.0,1.0,-1.3355808,1.5977546,1.5977546,1.0,242.10548,-386.69617,60.45879,-842.9442,0.0,0.7544202,1.1741991,0.41965738,1.5977546,1.371536,1.4,1.4,1.4,1.5977546,1.5977546,1.1780972,0.4,0.0,1.0,1.4000039,2.8791752,0.0,0.0,1.0,0.0
2.1425,1.0,0.0,415070.56,-399322.66,-26.525824,0.0,-0.05821821,-1.1416202,0.34239677,1.2936879,-0.48263836,2.8385246,49.968494,649.83026,649.83026,287.47006,-72.77442,0.0,299.58655,685.8299,1.0,1.0,-1.3002424,1.817666,1.817666,1.0,293.6792,-343.6477,263.70398,-913.53424,0.0,0.7544202,1.3941107,0.63956887,1.817666,1.2723123,1.4,1.4,1.4,1.817666,1.817666,1.1780972,0.4,0.0,1.0,1.4000039,2.8791752,0.0,0.0,1.0,0.0
2.143,1.0,0.0,415045.72,-398891.16,-26.525824,0.0,-0.058216795,-1.1287812,0.34239754,1.1892344,-0.48262522,2.8385224,-43.436787,485.88382,485.88382,287.47006,16.076826,0.0,299.58655,685.8299,1.0,1.0,-1.2874007,2.0375776,2.0375776,1.0,326.67804,-283.24124,454.23404,-940.11786,0.0,0.7544202,1.6140221,0.8594803,2.0375776,1.1678586,1.4,1.4,1.4,2.0375776,2.0375776,1.1780972,0.4,0.0,1.0,1.4000038,2.8791752,0.0,0.0,1.0,0.0
2.1435,1.0,0.0,414927.25,-398475.75,-26.525824,0.0,-0.058215614,-1.1390252,0.34239876,1.0845858,-0.48261258,2.838516,-131.12978,298.5445,298.5445,287.47006,100.53383,0.0,299.58655,685.8299,1.0,1.0,-1.2976422,2.257489,2.257489,1.0,339.51807,-208.38828,622.8724,-921.4169,0.0,0.7544202,1.8339336,1.0793918,2.257489,1.0632102,1.4,1.4,1.4,2.257489,2.257489,1.1780972,0.4,0.0,1.0,1.4000034,2.8791752,0.0,0.0,1.0,0.0
2.144,1.0,0.0,414721.06,-398096.44,-26.525824,0.0,-0.058214728,-1.1718268,0.34240043,0.98477954,-0.48260114,2.8385055,-208.89104,96.836624,96.836624,287.47006,176.53288,0.0,299.58655,685.8299,1.0,1.0,-1.3304412,2.4774005,2.4774005,1.0,331.58618,-122.69513,761.4977,-858.3343,0.0,0.7544202,2.0538452,1.2993033,2.4774005,0.9634051,1.4,1.4,1.4,2.4774005,2.4774005,1.1780972,0.4,0.0,1.0,1.4000028,2.8791752,0.0,0.0,1.0,0.0
2.1445,1.0,0.0,414437.2,-397771.44,-26.525824,0.0,-0.058214176,-1.2255753,0.3424024,0.89461315,-0.4825914,2.8384917,-272.98,-109.52442,-109.52442,287.47006,240.41815,0.0,299.58655,685.8299,1.0,1.0,-1.3841876,2.697312,2.697312,1.0,303.26923,-30.289188,863.43494,-753.9105,0.0,0.7544202,2.2737565,1.5192147,2.697312,0.87324023,1.4,1.4,1.4,2.697312,2.697312,1.1780972,0.4,0.0,1.0,1.4000022,2.8791752,0.0,0.0,1.0,0.0
2.145,1.0,0.0,414089.38,-397516.38,-26.525824,0.0,-0.058213986,-1.2976542,0.34240463,0.8184135,-0.48258382,2.8384748,-320.31473,-310.60007,-310.60007,287.47006,289.11728,0.0,299.58655,685.8299,1.0,1.0,-1.4562647,2.9172235,2.9172235,1.0,255.93498,64.37973,923.77655,-613.17645,0.0,0.7544202,2.493668,1.7391263,2.9172235,0.7970425,1.4,1.4,1.4,2.9172235,2.9172235,1.1780972,0.4,0.0,1.0,1.4000014,2.8791752,0.0,0.0,1.0,0.0
2.1455,1.0,0.0,413694.5,-397343.38,-26.525824,0.0,-0.05821416,-1.3845679,0.34240696,0.7598288,-0.48257878,2.838456,-348.6197,-496.7071,-496.7071,287.47006,320.28903,0.0,299.58655,685.8299,1.0,1.0,-1.5431774,3.137135,3.137135,1.0,191.86623,156.75346,939.6181,-442.911,0.0,0.7544202,2.7135797,1.9590378,3.137135,0.7384601,1.4,1.4,1.4,3.137135,3.137135,1.1780972,0.4,0.0,1.0,1.4000006,2.8791752,0.0,0.0,1.0,0.0
2.146,1.0,0.0,413271.62,-397260.75,-26.525824,0.0,-0.0582147,-1.4821119,0.34240934,0.72165436,-0.4825765,2.838436,-356.53528,-658.88367,-658.88367,287.47006,332.43564,0.0,299.58655,685.8299,1.0,1.0,-1.640721,3.3570466,3.3570466,1.0,114.15071,242.38455,910.1981,-251.31447,0.0,0.7544202,2.933491,2.1789494,3.3570466,0.70028836,1.4,1.4,1.4,3.3570466,3.3570466,1.1780972,0.4,0.0,1.0,1.3999997,2.8791752,0.0,0.0,1.0,0.0
2.1465,1.0,0.0,412841.2,-397272.3,-26.525824,0.0,-0.058215573,-1.5855763,0.3424116,0.70569915,-0.48257712,2.8384159,-343.6829,-789.32043,-789.32043,287.47006,324.97473,0.0,299.58655,685.8299,1.0,1.0,-1.7441852,3.576958,3.576958,1.0,26.532784,317.1501,836.9342,-47.61377,0.0,0.7544202,3.1534026,2.3988607,3.576958,0.6843359,1.4,1.4,1.4,3.576958,3.576958,1.1780972,0.4,0.0,1.0,1.3999989,2.8791752,0.0,0.0,1.0,0.0
2.147,1.0,0.0,412423.88,-397377.4,-26.525824,0.0,-0.058216736,-1.6899719,0.34241366,0.71269995,-0.48258057,2.8383965,-310.68323,-881.7366,-881.7366,287.47006,298.26746,0.0,299.58655,685.8299,1.0,1.0,-1.8485816,3.7968695,3.7968695,1.0,-66.76662,377.44986,723.35486,158.3817,0.0,0.7544202,3.373314,2.6187723,3.7968695,0.69133943,1.4,1.4,1.4,3.7968695,3.7968695,1.1780972,0.4,0.0,1.0,1.3999981,2.8791752,0.0,0.0,1.0,0.0
2.1475,1.0,0.0,412039.8,-397570.88,-26.525824,0.0,-0.058218136,-1.7902726,0.34241542,0.7422876,-0.48258668,2.838379,-259.12656,-931.68164,-931.68164,287.47006,253.60107,0.0,299.58655,685.8299,1.0,1.0,-1.9488834,4.016781,4.016781,1.0,-161.25282,420.3794,574.9295,356.75214,0.0,0.7544202,3.5932255,2.8386836,4.016781,0.7209297,1.4,1.4,1.4,4.016781,4.016781,1.1780972,0.4,0.0,1.0,1.3999974,2.8791752,0.0,0.0,1.0,0.0
2.148,1.0,0.0,411707.38,-397843.3,-26.525824,0.0,-0.0582197,-1.8816558,0.3424168,0.79300606,-0.48259518,2.838364,-191.4964,-936.74994,-936.74994,287.47006,193.12746,0.0,299.58655,685.8299,1.0,1.0,-2.0402684,4.2366924,4.2366924,1.0,-252.37347,443.86987,398.80527,537.9447,0.0,0.7544202,3.813137,3.0585952,4.2366924,0.77165043,1.4,1.4,1.4,4.2366924,4.2366924,1.1780972,0.4,0.0,1.0,1.3999968,2.8791752,0.0,0.0,1.0,0.0
2.1485,1.0,0.0,411442.6,-398181.47,-26.525824,0.0,-0.05822136,-1.9597353,0.34241772,0.8623843,-0.48260564,2.8383522,-111.05042,-896.6965,-896.6965,287.47006,119.75967,0.0,299.58655,685.8299,1.0,1.0,-2.11835,4.456604,4.456604,1.0,-335.73743,446.78784,203.46318,693.2333,0.0,0.7544202,4.0330486,3.2785068,4.456604,0.8410307,1.4,1.4,1.4,4.456604,4.456604,1.1780972,0.4,0.0,1.0,1.3999964,2.8791752,0.0,0.0,1.0,0.0
2.149,1.0,0.0,411258.03,-398569.03,-26.526133,1.1585375e-06,-0.05822303,-2.0207713,0.34241813,0.9470566,-0.48261756,2.8383443,-21.663935,-813.44855,-813.44855,287.47006,37.0322,0.0,299.58655,685.8299,1.0,1.0,-2.1793885,4.6765156,4.6765156,1.0,-407.32617,428.9901,-1.6899576,815.13855,0.0,0.7544202,4.2529597,3.498418,4.6765156,0.92570454,1.4,1.4,1.4,4.6765156,4.6765156,1.1780972,0.4,0.0,1.0,1.3999962,2.8791752,0.0,0.0,1.0,0.0
2.1495,1.0,0.0,411162.53,-398987.28,-26.526133,1.1585375e-06,-0.058224633,-2.0618498,0.34241804,1.0429257,-0.48263034,2.8383405,72.35636,-691.01385,-691.01385,287.47006,-51.06894,0.0,299.58655,685.8299,1.0,1.0,-2.2204697,4.8964267,4.8964267,1.0,-463.6873,391.33093,-206.77422,897.7881,0.0,0.7544202,4.4728713,3.7183297,4.8964267,1.0215746,1.4,1.4,1.4,4.8964267,4.8964267,1.1780972,0.4,0.0,1.0,1.399996,2.8791752,0.0,0.0,1.0,0.0
2.15,1.0,0.0,411160.56,-399416.06,-26.526133,1.1585375e-06,-0.05822609,-2.0810213,0.34241745,1.1453611,-0.4826434,2.8383412,166.47958,-535.28735,-535.28735,287.47006,-140.298,0.0,299.58655,685.8299,1.0,1.0,-2.2396438,5.1163383,5.1163383,1.0,-502.10107,335.6215,-401.91214,937.1995,0.0,0.7544202,4.692783,3.9382412,5.1163383,1.1240102,1.4,1.4,1.4,5.1163383,5.1163383,1.1780972,0.4,0.0,1.0,1.3999962,2.8791752,0.0,0.0,1.0,0.0
2.1505,1.0,0.0,411252.06,-399834.72,-26.526133,1.1585375e-06,-0.05822733,-2.0773938,0.34241635,1.2494227,-0.4826561,2.8383465,256.16885,-353.76804,-353.76804,287.47006,-226.35394,0.0,299.58655,685.8299,1.0,1.0,-2.2360191,5.33625,5.33625,1.0,-520.71185,264.54303,-577.7044,931.4724,0.0,0.7544202,4.9126945,4.1581526,5.33625,1.2280717,1.4,1.4,1.4,5.33625,5.33625,1.1780972,0.4,0.0,1.0,1.3999965,2.8791752,0.0,0.0,1.0,0.0
2.151,1.0,0.0,411432.53,-400223.2,-26.526133,1.1585375e-06,-0.0582283,-2.051174,0.34241486,1.350099,-0.4826678,2.8383555,337.09995,-155.19794,-155.19794,287.98904,-305.08768,0.0,299.58655,658.21094,1.0,1.0,-2.2098017,5.5561614,5.5561614,1.0,-518.6178,181.51787,-725.68243,880.8804,0.0,0.7544202,5.132606,4.378064,5.5561614,1.3287472,1.4,1.4,1.4,5.5561614,5.5561614,1.1780972,0.4,0.0,1.0,1.399997,2.8791752,0.0,0.0,1.0,0.0
2.1515,1.0,0.0,411693.16,-400562.78,-26.526133,1.1585375e-06,-0.058228943,-2.0036554,0.34241298,1.4425488,-0.48267797,2.8383684,405.36993,50.858624,50.858624,287.98904,-372.70224,0.0,299.58655,658.21094,1.0,1.0,-2.1622856,5.776073,5.776073,1.0,-495.91486,90.54492,-838.7168,787.8582,0.0,0.7544202,5.3525176,4.5979757,5.776073,1.4211956,1.4,1.4,1.4,5.776073,5.776073,1.1780972,0.4,0.0,1.0,1.3999976,2.8791752,0.0,0.0,1.0,0.0
2.152,1.0,0.0,412021.28,-400837.25,-26.526133,1.1585375e-06,-0.05822924,-1.9371557,0.34241086,1.5223333,-0.4826861,2.8383842,457.68555,254.47578,254.47578,287.98904,-425.93616,0.0,299.58655,658.21094,1.0,1.0,-2.0957875,5.9959846,5.9959846,1.0,-453.6924,-3.993151,-911.3608,656.885,0.0,0.7544202,5.5724287,4.8178873,5.9959846,1.5009784,1.4,1.4,1.4,5.9959846,5.9959846,1.1780972,0.4,0.0,1.0,1.3999983,2.8791738,0.0,0.0,1.0,0.0
2.1525,1.0,0.0,412401.03,-401033.53,-26.526133,1.1585375e-06,-0.05822917,-1.8549024,0.34240857,1.5856299,-0.48269182,2.8384023,491.52234,445.84436,445.84436,287.98904,-462.22076,0.0,299.58655,658.21094,1.0,1.0,-2.0135353,6.2158957,6.2158957,1.0,-393.98108,-97.54126,-940.1132,494.26886,0.0,0.7544202,5.7923403,5.0377984,6.2158957,1.5642726,1.4,1.4,1.4,6.2158957,6.2158957,1.1780972,0.4,0.0,1.0,1.3999991,2.8791738,0.0,0.0,1.0,0.0
2.153,1.0,0.0,412814.06,-401142.25,-26.526133,1.1585375e-06,-0.05822874,-1.7608768,0.34240624,1.6294149,-0.48269483,2.8384218,505.24658,615.7446,615.7446,287.98904,-479.80453,0.0,299.58655,658.21094,1.0,1.0,-1.9195106,0.152622,0.152622,1.0,-319.6549,-185.59166,-923.58746,307.84286,0.0,0.7544202,6.012252,5.25771,0.152622,1.6080551,1.4,1.4,1.4,0.152622,6.435807,1.1780972,0.4,0.0,1.0,1.4000001,2.8791738,0.0,0.0,1.0,0.0
2.1535,1.0,0.0,413240.44,-401158.34,-26.526133,1.1585375e-06,-0.05822797,-1.6596217,0.34240395,1.651608,-0.48269504,2.8384416,498.19424,755.9908,755.9908,287.98904,-477.83755,0.0,299.58655,658.21094,1.0,1.0,-1.8182555,0.37253347,0.37253347,1.0,-234.29271,-263.90155,-862.57874,106.5879,0.0,0.7544202,6.2321634,5.4776216,0.37253347,1.6302456,1.4,1.4,1.4,0.37253347,6.655719,1.1780972,0.4,0.0,1.0,1.4000009,2.8791738,0.0,0.0,1.0,0.0
2.154,1.0,0.0,413659.66,-401081.16,-26.526133,1.1585375e-06,-0.0582269,-1.5560211,0.34240186,1.6511711,-0.4826924,2.838461,470.70316,859.82587,859.82587,287.98904,-456.41254,0.0,299.58655,658.21094,1.0,1.0,-1.7146546,0.59244496,0.59244496,1.0,-142.0053,-328.69785,-760.0256,-99.8003,0.0,0.7544202,0.1688895,5.697533,0.59244496,1.629806,1.4,1.4,1.4,0.59244496,6.8756304,1.1780972,0.4,0.0,1.0,1.4000016,2.8791738,0.0,0.0,1.0,0.0
2.1545,1.0,0.0,414051.5,-400914.62,-26.526133,1.1585375e-06,-0.058225576,-1.4550654,0.34240004,1.6281573,-0.48268706,2.8384788,424.09644,922.24725,922.24725,287.98904,-416.56036,0.0,299.58655,658.21094,1.0,1.0,-1.6136978,0.8123565,0.8123565,1.0,-47.23716,-376.85928,-620.8688,-301.37848,0.0,0.7544202,0.38880098,5.9174447,0.8123565,1.6067895,1.4,1.4,1.4,0.8123565,7.095542,1.1780972,0.4,0.0,1.0,1.4000024,2.8791738,0.0,0.0,1.0,0.0
2.155,1.0,0.0,414397.2,-400666.8,-26.526133,1.1585375e-06,-0.058224067,-1.3616103,0.34239858,1.5837058,-0.48267925,2.8384945,360.61865,940.248,940.248,287.98904,-360.20007,0.0,297.9026,658.21094,1.0,1.0,-1.520241,1.0322679,1.0322679,1.0,45.44815,-406.0668,-451.81277,-488.43524,0.0,0.7544202,0.60871243,6.137356,1.0322679,1.5623356,1.4,1.4,1.4,1.0322679,7.315453,1.1780972,0.4,0.0,1.0,1.4000031,2.8791738,0.0,0.0,1.0,0.0
