Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.035,1.0,49.977795,1.0,277.7983,-316.16693,1.0,-1.0,0.9995559,1.2029021,1.2
0.0355,1.0,49.97829,1.0,277.7983,-275.77478,1.0,-1.0,0.99956584,1.2029021,1.2
0.036,1.0,49.97879,1.0,277.7983,-228.59303,1.0,-1.0,0.9995758,1.2029021,1.2
0.0365,1.0,49.97929,1.0,277.7983,-175.78314,1.0,-1.0,0.9995858,1.2029021,1.2
0.037,1.0,49.97979,1.0,277.7983,-118.645325,1.0,-1.0,0.99959576,1.2029021,1.2
0.0375,1.0,49.98029,1.0,277.7983,-58.58632,1.0,-1.0,0.9996058,1.2029021,1.2
0.038,1.0,49.980785,1.0,277.7983,2.9152582,1.0,-1.0,0.9996157,1.2029021,1.2
0.0385,1.0,49.981285,1.0,277.7983,64.34512,1.0,-1.0,0.9996257,1.2029021,1.2
0.039,1.0,49.981777,1.0,277.7983,124.19087,1.0,-1.0,0.9996356,1.2029021,1.2
0.0395,1.0,49.982273,1.0,277.7983,180.9791,1.0,-1.0,0.9996455,1.2029021,1.2
0.04,1.0,49.982765,1.0,277.7983,233.3115,1.0,-1.0,0.9996553,1.2029021,1.2
0.0405,1.0,49.983253,1.0,277.7983,279.89963,1.0,-1.0,0.9996651,1.2029021,1.2
0.041,1.0,49.983738,1.0,277.7983,319.59647,1.0,-1.0,0.9996748,1.2029021,1.2
0.0415,1.0,49.984222,1.0,277.7983,351.42456,1.0,-1.0,0.99968445,1.2029021,1.2
0.042,1.0,49.984703,1.0,277.7983,374.60025,1.0,-1.0,0.99969405,1.2029021,1.2
0.0425,1.0,49.985176,1.0,277.7983,388.55283,1.0,-1.0,0.9997036,1.2029021,1.2
0.043,1.0,49.98565,1.0,277.7983,392.93878,1.0,-1.0,0.999713,1.2029021,1.2
