Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.039,0.93,48.49362,1.0,233.13368,162.91753,1.0,-1.0,0.9698724,1.0094985,1.0
0.0395,0.93,48.468224,1.0,233.13368,119.74197,1.0,-1.0,0.96936446,1.0094985,1.0
0.04,0.93,48.442856,1.0,233.13368,74.01295,1.0,-1.0,0.9688571,1.0094985,1.0
0.0405,0.93,48.41752,1.0,233.13368,26.703363,1.0,-1.0,0.9683504,1.0094985,1.0
0.041,0.93,48.392216,1.0,233.13368,-21.178919,1.0,-1.0,0.9678443,1.0094985,1.0
0.0415,0.93,48.366936,1.0,233.13368,-68.61399,1.0,-1.0,0.96733874,1.0094985,1.0
0.042,0.93,48.341686,1.0,233.13368,-114.59003,1.0,-1.0,0.9668337,1.0094985,1.0
0.0425,0.93,48.316463,1.0,233.13368,-158.12776,1.0,-1.0,0.9663292,1.0094985,1.0
0.043,0.93,48.29126,1.0,233.13368,-198.29979,1.0,-1.0,0.9658252,1.0094985,1.0
0.0435,0.93,48.266083,1.0,233.13368,-234.25037,1.0,-1.0,0.96532166,1.0094985,1.0
0.044,0.93,48.24093,1.0,233.13368,-265.21234,1.0,-1.0,0.96481854,1.0094985,1.0
0.0445,0.93,48.215794,1.0,233.13368,-290.52545,1.0,-1.0,0.96431583,1.0094985,1.0
0.045,0.93,48.190674,1.0,233.13368,-309.65063,1.0,-1.0,0.9638135,1.0094985,1.0
0.0455,0.93,48.165577,1.0,233.13368,-322.18033,1.0,-1.0,0.9633115,1.0094985,1.0
0.046,0.93,48.14049,1.0,233.13368,-327.8471,1.0,-1.0,0.96280986,1.0094985,1.0
0.0465,0.93,48.115425,1.0,233.13368,-326.52887,1.0,-1.0,0.96230847,1.0094985,1.0
0.047,0.93,48.09037,1.0,233.13368,-318.2539,1.0,-1.0,0.96180737,1.0094985,1.0
0.0475,0.93,48.065327,1.0,233.13368,-303.19843,1.0,-1.0,0.9613066,1.0094985,1.0
0.048,0.93,48.0403,1.0,233.13368,-281.68353,1.0,-1.0,0.96080595,1.0094985,1.0
0.0485,0.93,48.015278,1.0,233.13368,-254.16592,1.0,-1.0,0.9603056,1.0094985,1.0
0.049,0.93,47.99027,1.0,233.13368,-221.23209,1.0,-1.0,0.95980537,1.0094985,1.0
0.0495,0.93,47.965267,1.0,233.13368,-183.58362,1.0,-1.0,0.95930535,1.0094985,1.0
0.05,0.93,47.940273,1.0,233.13368,-142.02357,1.0,-1.0,0.9588055,1.0094985,1.0
0.0505,0.93,47.915287,1.0,233.13368,-97.43606,1.0,-1.0,0.9583058,1.0094985,1.0
0.051,0.93,47.89031,1.0,233.13368,-50.77104,1.0,-1.0,0.95780617,1.0094985,1.0
0.0515,0.93,47.865334,1.0,233.13368,-3.0227,1.0,-1.0,0.9573067,1.0094985,1.0
0.052,0.93,47.840363,1.0,233.13368,44.790478,1.0,-1.0,0.95680726,1.0094985,1.0
0.0525,0.93,47.815395,1.0,233.13368,91.65045,1.0,-1.0,0.95630795,1.0094985,1.0
0.053,0.93,47.790432,1.0,233.13368,136.55908,1.0,-1.0,0.95580864,1.0094985,1.0
