Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.0055,0.93,49.976852,1.0,231.7977,-157.43816,1.0,-1.0,0.99953705,1.0037135,1.0
0.006,0.93,49.970592,1.0,231.7977,-114.106674,1.0,-1.0,0.9994118,1.0037135,1.0
0.0065,0.93,49.963455,1.0,231.7977,-68.34099,1.0,-1.0,0.9992691,1.0037135,1.0
0.007,0.93,49.95543,1.0,231.7977,-21.112322,1.0,-1.0,0.9991086,1.0037135,1.0
0.0075,0.93,49.94651,1.0,231.7977,26.574484,1.0,-1.0,0.9989302,1.0037135,1.0
0.008,0.93,49.936695,1.0,231.7977,73.70453,1.0,-1.0,0.99873394,1.0037135,1.0
0.0085,0.93,49.925995,1.0,231.7977,119.27366,1.0,-1.0,0.9985199,1.0037135,1.0
0.009,0.93,49.914413,1.0,231.7977,162.30983,1.0,-1.0,0.9982883,1.0037135,1.0
0.0095,0.93,49.901966,1.0,231.7977,201.89449,1.0,-1.0,0.99803936,1.0037135,1.0
0.01,0.93,49.888676,1.0,231.7977,237.18307,1.0,-1.0,0.99777347,1.0037135,1.0
0.0105,0.93,49.874554,1.0,231.7977,267.42392,1.0,-1.0,0.99749106,1.0037135,1.0
0.011,0.93,49.85963,1.0,231.7977,291.97202,1.0,-1.0,0.9971926,1.0037135,1.0
0.0115,0.93,49.843933,1.0,231.7977,310.30374,1.0,-1.0,0.9968786,1.0037135,1.0
0.012,0.93,49.827484,1.0,231.7977,322.0273,1.0,-1.0,0.99654967,1.0037135,1.0
0.0125,0.93,49.81031,1.0,231.7977,326.89377,1.0,-1.0,0.9962062,1.0037135,1.0
0.013,0.93,49.79245,1.0,231.7977,324.79886,1.0,-1.0,0.995849,1.0037135,1.0
0.0135,0.93,49.773926,1.0,231.7977,315.78702,1.0,-1.0,0.9954786,1.0037135,1.0
0.014,0.93,49.754776,1.0,231.7977,300.04828,1.0,-1.0,0.99509555,1.0037135,1.0
0.0145,0.93,49.73503,1.0,231.7977,277.91785,1.0,-1.0,0.9947006,1.0037135,1.0
0.015,0.93,49.714718,1.0,231.7977,249.86652,1.0,-1.0,0.9942944,1.0037135,1.0
0.0155,0.93,49.693874,1.0,231.7977,216.49144,1.0,-1.0,0.99387753,1.0037135,1.0
0.016,0.93,49.67253,1.0,231.7977,178.50136,1.0,-1.0,0.99345064,1.0037135,1.0
0.0165,0.93,49.65072,1.0,231.7977,136.70496,1.0,-1.0,0.99301434,1.0037135,1.0
0.017,0.93,49.628464,1.0,237.96033,91.992004,1.0,-1.0,0.99256927,1.0303984,1.0
0.0175,0.93,49.605804,1.0,237.96033,45.314945,1.0,-1.0,0.99211603,1.0303984,1.0
0.018,0.93,49.582764,1.0,237.96033,-2.3332872,1.0,-1.0,0.99165523,1.0303984,1.0
0.0185,0.93,49.559372,1.0,237.96033,-49.93834,1.0,-1.0,0.9911874,1.0303984,1.0
0.019,0.93,49.535656,1.0,237.96033,-96.48622,1.0,-1.0,0.9907131,1.0303984,1.0
0.0195,0.93,49.511642,1.0,237.96033,-140.98463,1.0,-1.0,0.9902329,1.0303984,1.0
0.02,0.93,49.487362,1.0,237.96033,-182.48567,1.0,-1.0,0.9897472,1.0303984,1.0
0.0205,0.93,49.46283,1.0,237.96033,-220.10582,1.0,-1.0,0.9892566,1.0303984,1.0
0.021,0.93,49.438076,1.0,237.96033,-253.04312,1.0,-1.0,0.9887615,1.0303984,1.0
0.0215,0.93,49.41312,1.0,237.96033,-280.5948,1.0,-1.0,0.9882624,1.0303984,1.0
0.022,0.93,49.38798,1.0,237.96033,-302.17264,1.0,-1.0,0.98775965,1.0303984,1.0
0.0225,0.93,49.362686,1.0,237.96033,-317.31726,1.0,-1.0,0.98725367,1.0303984,1.0
0.023,0.93,49.337246,1.0,237.96033,-325.70514,1.0,-1.0,0.9867449,1.0303984,1.0
0.0235,0.93,49.31168,1.0,237.96033,-327.1566,1.0,-1.0,0.9862336,1.0303984,1.0
0.024,0.93,49.286007,1.0,237.96033,-321.63855,1.0,-1.0,0.9857201,1.0303984,1.0
0.0245,0.93,49.26024,1.0,237.96033,-309.26865,1.0,-1.0,0.98520476,1.0303984,1.0
0.025,0.93,49.234394,1.0,237.96033,-290.3094,1.0,-1.0,0.98468786,1.0303984,1.0
0.0255,0.93,49.20848,1.0,237.96033,-265.1643,1.0,-1.0,0.98416966,1.0303984,1.0
0.026,0.93,49.182518,1.0,237.96033,-234.36674,1.0,-1.0,0.9836503,1.0303984,1.0
0.0265,0.93,49.15651,1.0,237.96033,-198.57259,1.0,-1.0,0.9831302,1.0303984,1.0
0.027,0.93,49.130474,1.0,237.96033,-158.54396,1.0,-1.0,0.98260945,1.0303984,1.0
0.0275,0.93,49.104412,1.0,237.96033,-115.13364,1.0,-1.0,0.9820882,1.0303984,1.0
0.028,0.93,49.07834,1.0,237.96033,-69.26486,1.0,-1.0,0.9815667,1.0303984,1.0
0.0285,0.93,49.052258,1.0,237.96033,-21.914547,1.0,-1.0,0.9810451,1.0303984,1.0
0.029,0.93,49.026176,1.0,237.96033,25.908672,1.0,-1.0,0.9805235,1.0303984,1.0
0.0295,0.93,49.000103,1.0,237.96033,73.18527,1.0,-1.0,0.98000205,1.0303984,1.0
0.03,0.93,48.97404,1.0,237.96033,118.9084,1.0,-1.0,0.97948086,1.0303984,1.0
0.0305,0.93,48.947998,1.0,237.96033,162.10443,1.0,-1.0,0.97896,1.0303984,1.0
0.031,0.93,48.921978,1.0,237.96033,201.85265,1.0,-1.0,0.97843957,1.0303984,1.0
0.0315,0.93,48.89598,1.0,237.96033,237.30524,1.0,-1.0,0.97791964,1.0303984,1.0
0.032,0.93,48.870014,1.0,237.96033,267.70605,1.0,-1.0,0.9774003,1.0303984,1.0
0.0325,0.93,48.844078,1.0,237.96033,292.40793,1.0,-1.0,0.97688156,1.0303984,1.0
0.033,0.93,48.818172,1.0,237.96033,310.8837,1.0,-1.0,0.9763635,1.0303984,1.0
0.0335,0.93,48.792305,1.0,237.96033,322.73895,1.0,-1.0,0.9758461,1.0303984,1.0
0.034,0.93,48.766476,1.0,237.96033,327.71942,1.0,-1.0,0.9753295,1.0303984,1.0
0.0345,0.93,48.74068,1.0,237.96033,325.71918,1.0,-1.0,0.97481364,1.0303984,1.0
0.035,0.93,48.714924,1.0,237.96033,316.78015,1.0,-1.0,0.9742985,1.0303984,1.0
0.0355,0.93,48.68921,1.0,237.96033,301.09238,1.0,-1.0,0.97378415,1.0303984,1.0
0.036,0.93,48.66353,1.0,237.96033,278.988,1.0,-1.0,0.9732706,1.0303984,1.0
0.0365,0.93,48.63789,1.0,237.96033,250.93808,1.0,-1.0,0.97275776,1.0303984,1.0
0.037,0.93,48.612286,1.0,233.84338,217.53978,1.0,-1.0,0.97224575,1.0125716,1.0
0.0375,0.93,48.586723,1.0,233.84338,179.50475,1.0,-1.0,0.97173446,1.0125716,1.0
0.038,0.93,48.561195,1.0,233.84338,137.64172,1.0,-1.0,0.97122395,1.0125716,1.0
0.0385,0.93,48.535706,1.0,233.84338,92.84243,1.0,-1.0,0.97071415,1.0125716,1.0
0.039,0.93,48.51025,1.0,233.84338,46.061337,1.0,-1.0,0.970205,1.0125716,1.0
0.0395,0.93,48.48483,1.0,233.84338,-1.7043438,1.0,-1.0,0.9696966,1.0125716,1.0
0.04,0.93,48.459442,1.0,233.84338,-49.43758,1.0,-1.0,0.96918887,1.0125716,1.0
0.0405,0.93,48.434086,1.0,233.84338,-96.121826,1.0,-1.0,0.96868175,1.0125716,1.0
0.041,0.93,48.40876,1.0,233.84338,-140.7622,1.0,-1.0,0.96817523,1.0125716,1.0
0.0415,0.93,48.383465,1.0,233.84338,-182.4067,1.0,-1.0,0.9676693,1.0125716,1.0
0.042,0.93,48.358196,1.0,233.84338,-220.16772,1.0,-1.0,0.9671639,1.0125716,1.0
0.0425,0.93,48.332954,1.0,233.84338,-253.24146,1.0,-1.0,0.9666591,1.0125716,1.0
0.043,0.93,48.30774,1.0,233.84338,-280.92264,1.0,-1.0,0.9661548,1.0125716,1.0
0.0435,0.93,48.282547,1.0,233.84338,-302.6208,1.0,-1.0,0.9656509,1.0125716,1.0
0.044,0.93,48.257378,1.0,233.84338,-317.87244,1.0,-1.0,0.96514755,1.0125716,1.0
0.0445,0.93,48.232227,1.0,233.84338,-326.35327,1.0,-1.0,0.96464455,1.0125716,1.0
0.045,0.93,48.2071,1.0,233.84338,-327.8821,1.0,-1.0,0.96414196,1.0125716,1.0
0.0455,0.93,48.181988,1.0,233.84338,-322.42615,1.0,-1.0,0.9636398,1.0125716,1.0
0.046,0.93,48.156895,1.0,233.84338,-310.0999,1.0,-1.0,0.96313787,1.0125716,1.0
0.0465,0.93,48.131817,1.0,233.84338,-291.1666,1.0,-1.0,0.96263635,1.0125716,1.0
0.047,0.93,48.106754,1.0,233.84338,-266.02933,1.0,-1.0,0.9621351,1.0125716,1.0
0.0475,0.93,48.081703,1.0,233.84338,-235.22389,1.0,-1.0,0.9616341,1.0125716,1.0
0.048,0.93,48.056667,1.0,233.84338,-199.40509,1.0,-1.0,0.9611333,1.0125716,1.0
0.0485,0.93,48.03164,1.0,233.84338,-159.3363,1.0,-1.0,0.9606328,1.0125716,1.0
0.049,0.93,48.006626,1.0,233.84338,-115.87133,1.0,-1.0,0.9601325,1.0125716,1.0
0.0495,0.93,47.981617,1.0,233.84338,-69.93678,1.0,-1.0,0.95963234,1.0125716,1.0
0.05,0.93,47.95662,1.0,233.84338,-22.510363,1.0,-1.0,0.9591324,1.0125716,1.0
0.0505,0.93,47.93163,1.0,233.84338,25.397535,1.0,-1.0,0.9586326,1.0125716,1.0
0.051,0.93,47.906643,1.0,233.84338,72.76608,1.0,-1.0,0.95813286,1.0125716,1.0
0.0515,0.93,47.881664,1.0,233.84338,118.58518,1.0,-1.0,0.9576333,1.0125716,1.0
0.052,0.93,47.856693,1.0,233.84338,161.87878,1.0,-1.0,0.9571338,1.0125716,1.0
0.0525,0.93,47.831722,1.0,233.84338,201.72508,1.0,-1.0,0.95663446,1.0125716,1.0
0.053,0.93,47.80676,1.0,233.84338,237.27484,1.0,-1.0,0.95613515,1.0125716,1.0
0.0535,0.93,47.781796,1.0,233.84338,267.77005,1.0,-1.0,0.9556359,1.0125716,1.0
0.054,0.93,47.756836,1.0,233.84338,292.56027,1.0,-1.0,0.9551367,1.0125716,1.0
0.0545,0.93,47.73188,1.0,233.84338,311.1183,1.0,-1.0,0.9546376,1.0125716,1.0
0.055,0.93,47.706924,1.0,233.84338,323.04843,1.0,-1.0,0.95413846,1.0125716,1.0
0.0555,0.93,47.68197,1.0,233.84338,328.09644,1.0,-1.0,0.9536394,1.0125716,1.0
0.056,0.93,47.657017,1.0,233.84338,326.1536,1.0,-1.0,0.9531403,1.0125716,1.0
0.0565,0.93,47.63206,1.0,233.84338,317.26205,1.0,-1.0,0.95264125,1.0125716,1.0
0.057,0.93,47.60711,1.0,233.84338,301.61142,1.0,-1.0,0.9521422,1.0125716,1.0
0.0575,0.93,47.582157,1.0,233.84338,279.53546,1.0,-1.0,0.9516431,1.0125716,1.0
0.058,0.93,47.5572,1.0,231.18756,251.50313,1.0,-1.0,0.95114404,1.0010715,1.0
0.0585,0.93,47.532246,1.0,231.18756,218.11232,1.0,-1.0,0.95064497,1.0010715,1.0
0.059,0.93,47.507294,1.0,231.18756,180.07468,1.0,-1.0,0.95014584,1.0010715,1.0
0.0595,0.93,47.482334,1.0,231.18756,138.20132,1.0,-1.0,0.9496467,1.0010715,1.0
0.06,0.93,47.45738,1.0,231.18756,93.38336,1.0,-1.0,0.9491476,1.0010715,1.0
0.0605,0.93,47.43242,1.0,231.18756,46.57573,1.0,-1.0,0.9486484,1.0010715,1.0
0.061,0.93,47.40746,1.0,231.18756,-1.2240022,1.0,-1.0,0.9481492,1.0010715,1.0
0.0615,0.93,47.382496,1.0,231.18756,-48.996674,1.0,-1.0,0.94764996,1.0010715,1.0
0.062,0.93,47.357536,1.0,231.18756,-95.72486,1.0,-1.0,0.9471507,1.0010715,1.0
0.0625,0.93,47.33257,1.0,231.18756,-140.41364,1.0,-1.0,0.9466514,1.0010715,1.0
0.063,0.93,47.307602,1.0,231.18756,-182.11055,1.0,-1.0,0.9461521,1.0010715,1.0
0.0635,0.93,47.282635,1.0,231.18756,-219.92674,1.0,-1.0,0.9456527,1.0010715,1.0
0.064,0.93,47.257668,1.0,231.18756,-253.05623,1.0,-1.0,0.9451533,1.0010715,1.0
0.0645,0.93,47.232693,1.0,231.18756,-280.79428,1.0,-1.0,0.94465387,1.0010715,1.0
0.065,0.93,47.20772,1.0,231.18756,-302.54984,1.0,-1.0,0.94415444,1.0010715,1.0
0.0655,0.93,47.182747,1.0,231.18756,-317.8593,1.0,-1.0,0.94365495,1.0010715,1.0
0.066,0.93,47.157772,1.0,231.18756,-326.39575,1.0,-1.0,0.9431554,1.0010715,1.0
0.0665,0.93,47.132793,1.0,231.18756,-327.97842,1.0,-1.0,0.94265586,1.0010715,1.0
0.067,0.93,47.107815,1.0,231.18756,-322.5738,1.0,-1.0,0.94215626,1.0010715,1.0
0.0675,0.93,47.082832,1.0,231.18756,-310.29742,1.0,-1.0,0.94165665,1.0010715,1.0
0.068,0.93,47.05785,1.0,231.18756,-291.40973,1.0,-1.0,0.941157,1.0010715,1.0
0.0685,0.93,47.032867,1.0,231.18756,-266.31415,1.0,-1.0,0.9406573,1.0010715,1.0
0.069,0.93,47.00788,1.0,231.18756,-235.5456,1.0,-1.0,0.9401576,1.0010715,1.0
0.0695,0.93,46.982895,1.0,231.18756,-199.7604,1.0,-1.0,0.93965787,1.0010715,1.0
0.07,0.93,46.957905,1.0,231.18756,-159.71982,1.0,-1.0,0.93915814,1.0010715,1.0
0.0705,0.93,46.93292,1.0,231.18756,-116.27744,1.0,-1.0,0.93865836,1.0010715,1.0
0.071,0.93,46.90793,1.0,231.18756,-70.35901,1.0,-1.0,0.9381586,1.0010715,1.0
0.0715,0.93,46.882935,1.0,231.18756,-22.943739,1.0,-1.0,0.9376587,1.0010715,1.0
0.072,0.93,46.857944,1.0,231.18756,24.95898,1.0,-1.0,0.9371589,1.0010715,1.0
0.0725,0.93,46.83295,1.0,231.18756,72.32882,1.0,-1.0,0.93665904,1.0010715,1.0
0.073,0.93,46.807957,1.0,231.18756,118.156456,1.0,-1.0,0.93615913,1.0010715,1.0
0.0735,0.93,46.782963,1.0,231.18756,161.46484,1.0,-1.0,0.9356592,1.0010715,1.0
0.074,0.93,46.757965,1.0,231.18756,201.33153,1.0,-1.0,0.9351593,1.0010715,1.0
0.0745,0.93,46.73297,1.0,231.18756,236.90807,1.0,-1.0,0.9346594,1.0010715,1.0
0.075,0.93,46.707973,1.0,231.18756,267.43655,1.0,-1.0,0.93415946,1.0010715,1.0
0.0755,0.93,46.682976,1.0,231.18756,292.26645,1.0,-1.0,0.9336595,1.0010715,1.0
0.076,0.93,46.657978,1.0,231.18756,310.86823,1.0,-1.0,0.93315953,1.0010715,1.0
0.0765,0.93,46.63302,1.0,231.18756,322.84686,1.0,-1.0,0.9326604,1.0010715,1.0
0.077,0.93,46.60828,1.0,231.18756,327.94745,1.0,-1.0,0.9321656,1.0010715,1.0
0.0775,0.93,46.583958,1.0,231.18756,326.06165,1.0,-1.0,0.9316791,1.0010715,1.0
0.078,0.93,46.56022,1.0,231.18756,317.22873,1.0,-1.0,0.9312043,1.0010715,1.0
0.0785,0.93,46.53721,1.0,231.18756,301.63797,1.0,-1.0,0.9307442,1.0010715,1.0
0.079,0.93,46.515057,1.0,231.29366,279.62195,1.0,-1.0,0.9303011,1.0015309,1.0
0.0795,0.93,46.493866,1.0,231.29366,251.65039,1.0,-1.0,0.92987734,1.0015309,1.0
0.08,0.93,46.473736,1.0,231.29366,218.31819,1.0,-1.0,0.9294747,1.0015309,1.0
0.0805,0.93,46.45473,1.0,231.29366,180.33603,1.0,-1.0,0.9290946,1.0015309,1.0
0.081,0.93,46.436913,1.0,231.29366,138.51358,1.0,-1.0,0.92873824,1.0015309,1.0
0.0815,0.93,46.420322,1.0,231.29366,93.74255,1.0,-1.0,0.9284065,1.0015309,1.0
0.082,0.93,46.405,1.0,231.29366,46.976,1.0,-1.0,0.92809993,1.0015309,1.0
0.0825,0.93,46.390953,1.0,231.29366,-0.78996205,1.0,-1.0,0.927819,1.0015309,1.0
0.083,0.93,46.378197,1.0,231.29366,-48.537434,1.0,-1.0,0.9275639,1.0015309,1.0
0.0835,0.93,46.36673,1.0,231.29366,-95.24846,1.0,-1.0,0.9273346,1.0015309,1.0
0.084,0.93,46.356544,1.0,231.29366,-139.92834,1.0,-1.0,0.9271309,1.0015309,1.0
0.0845,0.93,46.347626,1.0,231.29366,-181.6261,1.0,-1.0,0.9269525,1.0015309,1.0
0.085,0.93,46.339943,1.0,231.29366,-219.45326,1.0,-1.0,0.9267989,1.0015309,1.0
0.0855,0.93,46.333477,1.0,231.29366,-252.60371,1.0,-1.0,0.92666954,1.0015309,1.0
0.086,0.93,46.328186,1.0,231.29366,-280.37097,1.0,-1.0,0.92656374,1.0015309,1.0
0.0865,0.93,46.324036,1.0,231.29366,-302.16483,1.0,-1.0,0.9264807,1.0015309,1.0
0.087,0.93,46.32098,1.0,231.29366,-317.52103,1.0,-1.0,0.9264196,1.0015309,1.0
0.0875,0.93,46.31898,1.0,231.29366,-326.11273,1.0,-1.0,0.92637956,1.0015309,1.0
0.088,0.93,46.31798,1.0,231.29366,-327.75604,1.0,-1.0,0.92635965,1.0015309,1.0
0.0885,0.93,46.317936,1.0,231.29366,-322.41727,1.0,-1.0,0.92635876,1.0015309,1.0
0.089,0.93,46.318798,1.0,231.29366,-310.21048,1.0,-1.0,0.9263759,1.0015309,1.0
0.0895,0.93,46.320507,1.0,231.29366,-291.39627,1.0,-1.0,0.92641014,1.0015309,1.0
0.09,0.93,46.323017,1.0,231.29366,-266.3744,1.0,-1.0,0.9264603,1.0015309,1.0
0.0905,0.93,46.32627,1.0,231.29366,-235.6788,1.0,-1.0,0.9265254,1.0015309,1.0
0.091,0.93,46.33022,1.0,231.29366,-199.9637,1.0,-1.0,0.9266044,1.0015309,1.0
0.0915,0.93,46.334805,1.0,231.29366,-159.99083,1.0,-1.0,0.9266961,1.0015309,1.0
0.092,0.93,46.33998,1.0,231.29366,-116.61061,1.0,-1.0,0.9267996,1.0015309,1.0
0.0925,0.93,46.345695,1.0,231.29366,-70.74751,1.0,-1.0,0.92691386,1.0015309,1.0
0.093,0.93,46.351894,1.0,231.29366,-23.378723,1.0,-1.0,0.9270379,1.0015309,1.0
0.0935,0.93,46.358532,1.0,231.29366,24.485826,1.0,-1.0,0.9271707,1.0015309,1.0
0.094,0.93,46.365566,1.0,231.29366,71.82714,1.0,-1.0,0.9273113,1.0015309,1.0
0.0945,0.93,46.372944,1.0,231.29366,117.637184,1.0,-1.0,0.9274589,1.0015309,1.0
0.095,0.93,46.380627,1.0,231.29366,160.94003,1.0,-1.0,0.9276125,1.0015309,1.0
0.0955,0.93,46.38857,1.0,231.29366,200.81264,1.0,-1.0,0.92777133,1.0015309,1.0
0.096,0.93,46.39673,1.0,231.29366,236.4057,1.0,-1.0,0.9279346,1.0015309,1.0
0.0965,0.93,46.405075,1.0,231.29366,266.96194,1.0,-1.0,0.9281015,1.0015309,1.0
0.097,0.93,46.413563,1.0,231.29366,291.83063,1.0,-1.0,0.9282713,1.0015309,1.0
0.0975,0.93,46.422165,1.0,231.29366,310.48187,1.0,-1.0,0.9284433,1.0015309,1.0
0.098,0.93,46.430843,1.0,231.29366,322.51773,1.0,-1.0,0.9286169,1.0015309,1.0
0.0985,0.93,46.43957,1.0,231.29366,327.68298,1.0,-1.0,0.9287914,1.0015309,1.0
0.099,0.93,46.44832,1.0,231.29366,325.86795,1.0,-1.0,0.92896634,1.0015309,1.0
0.0995,0.93,46.457054,1.0,231.29366,317.11166,1.0,-1.0,0.9291411,1.0015309,1.0
0.1,0.93,46.46576,1.0,231.29366,301.59955,1.0,-1.0,0.9293152,1.0015309,1.0
0.1005,0.93,46.474407,1.0,232.05832,279.66302,1.0,-1.0,0.9294882,1.0048419,1.0
0.101,0.93,46.48298,1.0,232.05832,251.76978,1.0,-1.0,0.92965955,1.0048419,1.0
0.1015,0.93,46.49145,1.0,232.05832,218.51466,1.0,-1.0,0.929829,1.0048419,1.0
0.102,0.93,46.49981,1.0,232.05832,180.60495,1.0,-1.0,0.9299962,1.0048419,1.0
0.1025,0.93,46.508034,1.0,232.05832,138.84865,1.0,-1.0,0.93016064,1.0048419,1.0
0.103,0.93,46.51611,1.0,232.05832,94.1356,1.0,-1.0,0.93032223,1.0048419,1.0
0.1035,0.93,46.52403,1.0,232.05832,47.41901,1.0,-1.0,0.9304806,1.0048419,1.0
0.104,0.93,46.531773,1.0,232.05832,-0.30670428,1.0,-1.0,0.93063545,1.0048419,1.0
0.1045,0.93,46.539333,1.0,232.05832,-48.025204,1.0,-1.0,0.9307867,1.0048419,1.0
0.105,0.93,46.546703,1.0,232.05832,-94.71976,1.0,-1.0,0.9309341,1.0048419,1.0
0.1055,0.93,46.55387,1.0,232.05832,-139.39502,1.0,-1.0,0.9310774,1.0048419,1.0
0.106,0.93,46.560833,1.0,232.05832,-181.09949,1.0,-1.0,0.93121666,1.0048419,1.0
0.1065,0.93,46.567577,1.0,232.05832,-218.94576,1.0,-1.0,0.93135154,1.0048419,1.0
0.107,0.93,46.574104,1.0,232.05832,-252.12747,1.0,-1.0,0.93148214,1.0048419,1.0
0.1075,0.93,46.58041,1.0,232.05832,-279.9375,1.0,-1.0,0.9316082,1.0048419,1.0
0.108,0.93,46.58649,1.0,232.05832,-301.783,1.0,-1.0,0.9317298,1.0048419,1.0
0.1085,0.93,46.59234,1.0,232.05832,-317.19977,1.0,-1.0,0.9318468,1.0048419,1.0
0.109,0.93,46.59796,1.0,232.05832,-325.8595,1.0,-1.0,0.9319592,1.0048419,1.0
0.1095,0.93,46.60335,1.0,232.05832,-327.57785,1.0,-1.0,0.93206704,1.0048419,1.0
0.11,0.93,46.60851,1.0,232.05832,-322.31717,1.0,-1.0,0.9321702,1.0048419,1.0
0.1105,0.93,46.61344,1.0,232.05832,-310.19067,1.0,-1.0,0.9322688,1.0048419,1.0
0.111,0.93,46.61814,1.0,232.05832,-291.45685,1.0,-1.0,0.9323628,1.0048419,1.0
0.1115,0.93,46.622612,1.0,232.05832,-266.51526,1.0,-1.0,0.93245226,1.0048419,1.0
0.112,0.93,46.62686,1.0,232.05832,-235.89598,1.0,-1.0,0.9325372,1.0048419,1.0
0.1125,0.93,46.630886,1.0,232.05832,-200.252,1.0,-1.0,0.9326177,1.0048419,1.0
0.113,0.93,46.63469,1.0,232.05832,-160.34274,1.0,-1.0,0.9326938,1.0048419,1.0
0.1135,0.93,46.638275,1.0,232.05832,-117.01913,1.0,-1.0,0.9327655,1.0048419,1.0
0.114,0.93,46.641647,1.0,232.05832,-71.202965,1.0,-1.0,0.93283296,1.0048419,1.0
0.1145,0.93,46.64481,1.0,232.05832,-23.870388,1.0,-1.0,0.9328962,1.0048419,1.0
0.115,0.93,46.647762,1.0,232.05832,23.970327,1.0,-1.0,0.93295527,1.0048419,1.0
0.1155,0.93,46.650517,1.0,232.05832,71.29919,1.0,-1.0,0.93301034,1.0048419,1.0
0.116,0.93,46.65307,1.0,232.05832,117.10851,1.0,-1.0,0.9330614,1.0048419,1.0
0.1165,0.93,46.65543,1.0,232.05832,160.42311,1.0,-1.0,0.9331086,1.0048419,1.0
0.117,0.93,46.6576,1.0,232.05832,200.32018,1.0,-1.0,0.933152,1.0048419,1.0
0.1175,0.93,46.659588,1.0,232.05832,235.94931,1.0,-1.0,0.9331917,1.0048419,1.0
0.118,0.93,46.661392,1.0,232.05832,266.55127,1.0,-1.0,0.93322784,1.0048419,1.0
0.1185,0.93,46.66302,1.0,232.05832,291.4752,1.0,-1.0,0.93326044,1.0048419,1.0
0.119,0.93,46.66448,1.0,232.05832,310.19022,1.0,-1.0,0.9332896,1.0048419,1.0
0.1195,0.93,46.66577,1.0,232.05832,322.2975,1.0,-1.0,0.93331546,1.0048419,1.0
0.12,0.93,46.6669,1.0,232.05832,327.53827,1.0,-1.0,0.93333805,1.0048419,1.0
0.1205,0.93,46.667877,1.0,232.05832,325.80185,1.0,-1.0,0.93335754,1.0048419,1.0
0.121,0.93,46.668697,1.0,232.05832,317.12546,1.0,-1.0,0.9333739,1.0048419,1.0
0.1215,0.93,46.669373,1.0,232.05832,301.69427,1.0,-1.0,0.9333874,1.0048419,1.0
0.122,0.93,46.669903,1.0,231.69176,279.83557,1.0,-1.0,0.93339807,1.0032548,1.0
0.1225,0.93,46.670296,1.0,231.69176,252.01584,1.0,-1.0,0.9334059,1.0032548,1.0
0.123,0.93,46.670555,1.0,231.69176,218.8279,1.0,-1.0,0.93341106,1.0032548,1.0
0.1235,0.93,46.670685,1.0,231.69176,180.97937,1.0,-1.0,0.9334137,1.0032548,1.0
0.124,0.93,46.67069,1.0,231.69176,139.27524,1.0,-1.0,0.93341374,1.0032548,1.0
0.1245,0.93,46.67057,1.0,231.69176,94.604195,1.0,-1.0,0.9334114,1.0032548,1.0
0.125,0.93,46.670338,1.0,231.69176,47.917927,1.0,-1.0,0.9334068,1.0032548,1.0
0.1255,0.93,46.669994,1.0,231.69176,0.21176432,1.0,-1.0,0.93339986,1.0032548,1.0
0.126,0.93,46.66954,1.0,231.69176,-47.49873,1.0,-1.0,0.9333908,1.0032548,1.0
0.1265,0.93,46.668983,1.0,231.69176,-94.19778,1.0,-1.0,0.93337965,1.0032548,1.0
0.127,0.93,46.668324,1.0,231.69176,-138.89027,1.0,-1.0,0.9333665,1.0032548,1.0
0.1275,0.93,46.66757,1.0,231.69176,-180.62357,1.0,-1.0,0.9333514,1.0032548,1.0
0.128,0.93,46.66672,1.0,231.69176,-218.50868,1.0,-1.0,0.93333447,1.0032548,1.0
0.1285,0.93,46.665787,1.0,231.69176,-251.7395,1.0,-1.0,0.9333157,1.0032548,1.0
0.129,0.93,46.664764,1.0,231.69176,-279.60794,1.0,-1.0,0.93329525,1.0032548,1.0
0.1295,0.93,46.66366,1.0,231.69176,-301.52008,1.0,-1.0,0.9332732,1.0032548,1.0
0.13,0.93,46.662476,1.0,231.69176,-317.00842,1.0,-1.0,0.93324953,1.0032548,1.0
0.1305,0.93,46.661217,1.0,231.69176,-325.74408,1.0,-1.0,0.9332244,1.0032548,1.0
0.131,0.93,46.659885,1.0,231.69176,-327.54092,1.0,-1.0,0.93319774,1.0032548,1.0
0.1315,0.93,46.65849,1.0,231.69176,-322.3608,1.0,-1.0,0.9331697,1.0032548,1.0
0.132,0.93,46.65702,1.0,231.69176,-310.31287,1.0,-1.0,0.93314046,1.0032548,1.0
0.1325,0.93,46.655495,1.0,231.69176,-291.6546,1.0,-1.0,0.9331099,1.0032548,1.0
0.133,0.93,46.653904,1.0,231.69176,-266.7836,1.0,-1.0,0.9330781,1.0032548,1.0
0.1335,0.93,46.65226,1.0,231.69176,-236.23016,1.0,-1.0,0.9330452,1.0032548,1.0
0.134,0.93,46.65056,1.0,231.69176,-200.64377,1.0,-1.0,0.9330112,1.0032548,1.0
0.1345,0.93,46.648808,1.0,231.69176,-160.783,1.0,-1.0,0.9329761,1.0032548,1.0
0.135,0.93,46.647007,1.0,231.69176,-117.49708,1.0,-1.0,0.9329401,1.0032548,1.0
0.1355,0.93,46.64516,1.0,231.69176,-71.70876,1.0,-1.0,0.9329032,1.0032548,1.0
