Time,Battery inverter (Average)1.Contactor,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Imode_control.wt_0,Battery inverter (Average)1.Control.Synch.Vt_i,Battery inverter (Average)1.Control.Synch.Vt_u,Battery inverter (Average)1.Control.Synch.dV,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.df,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.phase_match.dwt,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,EUT_Interface.va_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Inv_Cab_SM.CB_status,Battery inverter (Average)1.Control.Inv_Cab_SM.V_mode,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid following,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.StandBy,Battery inverter (Average)1.Control.Inv_Cab_SM.synch,Battery inverter (Average)1.Control.Synch.V_lock,Battery inverter (Average)1.Control.Synch.on_nominal,Battery inverter (Average)1.Control.Synch.phase_lock,EUT_Interface.On_o,EUT_Interface.Relay_o,Battery inverter (Average)1.Control.Synch.freq_lock
1.4686,1.0,0.9963003,0.99630034,-1.3762706e-10,-7.689506e-09,0.5722885,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.5722885,0.5722885,-0.00060841884,1.0037135,-1.3865109e-10,116.92574,177.52869,0.0,-9.206024e-22,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4688,1.0,0.9963003,0.99630034,1.6432636e-10,4.9400324e-08,0.6351204,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.6351204,0.6351204,-0.00060841884,1.0037135,1.6554906e-10,127.18218,194.48215,0.0,-6.1631184e-23,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.469,1.0,0.9963003,0.99630034,1.4520016e-10,2.6316869e-08,0.6979522,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.6979522,0.6979522,-0.00060841884,1.0037135,1.4628054e-10,136.93668,210.66805,0.0,1.2373603e-22,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4692,1.0,0.9963003,0.99630034,-1.2996398e-10,-5.091366e-08,0.7607841,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.7607841,0.7607841,-0.00060841884,1.0037135,-1.30931e-10,146.15076,226.02257,0.0,7.4579364e-23,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4694,1.0,0.9963003,0.9963004,2.7299954e-10,3.9749654e-08,0.8236159,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.8236159,0.8236159,-0.00060841884,1.0037135,2.7503083e-10,154.78804,240.48506,0.0,1.7742812e-23,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4696,1.0,0.9963003,0.99630034,5.6283117e-11,1.7937683e-08,0.8864478,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.8864478,0.8864478,-0.00060841884,1.0037135,5.67019e-11,162.81445,253.99847,0.0,-3.4132552e-24,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4698,1.0,0.9963003,0.9963004,2.9921364e-11,-1.0461529e-08,0.94927967,1.0037135,1.0037135,0.0,1.0,1.0,0.0,0.94927967,0.94927967,-0.00060841884,1.0037135,3.0144e-11,170.1983,266.5095,0.0,-4.770399e-24,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.47,1.0,0.9963003,0.99630034,3.3762637e-10,1.3853028e-08,1.0121115,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.0121115,1.0121115,-0.00060841884,1.0037135,3.4013853e-10,176.91046,277.9687,0.0,3.4913107e-16,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4702,1.0,0.9963003,0.99630034,1.3493577e-10,-5.6437553e-08,1.0749433,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.0749433,1.0749433,-0.00060841884,1.0037135,1.3593979e-10,182.92444,288.33087,0.0,1.2457731e-14,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4704,1.0,0.9963003,0.99630034,2.684465e-10,-3.2218586e-09,1.1377752,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.1377752,1.1377752,-0.00060841884,1.0037135,2.7044392e-10,188.21649,297.55518,0.0,3.9145953e-14,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4706,1.0,0.9963003,0.99630034,3.444134e-10,-2.7153806e-08,1.2006071,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.2006071,1.2006071,-0.00060841884,1.0037135,3.4697606e-10,192.76575,305.6051,0.0,6.9539006e-14,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4708,1.0,0.9963003,0.99630034,2.3414606e-10,-5.1719898e-08,1.2634389,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.2634389,1.2634389,-0.00060841884,1.0037135,2.3588825e-10,196.55423,312.449,0.0,9.765844e-14,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.471,1.0,0.9963003,0.99630034,3.590712e-10,-1.7909521e-08,1.3262707,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.3262707,1.3262707,-0.00060841884,1.0037135,3.617429e-10,199.56702,318.0598,0.0,1.2177005e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4712,1.0,0.9963003,0.99630034,3.8369144e-10,-3.537969e-08,1.3891026,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.3891026,1.3891026,-0.00060841884,1.0037135,3.8654635e-10,201.79219,322.41534,0.0,1.4336851e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4714,1.0,0.9963003,0.9963003,3.5743952e-10,-5.7260404e-08,1.4519345,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.4519345,1.4519345,-0.00060841884,1.0037135,3.6009912e-10,203.221,325.4985,0.0,1.6176596e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4716,1.0,0.9963003,0.99630034,4.557933e-10,-2.6187454e-08,1.5147663,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.5147663,1.5147663,-0.00060841884,1.0037135,4.591847e-10,203.84778,327.29703,0.0,1.7712283e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4718,1.0,0.9963003,0.9963003,3.2715694e-10,-4.3690555e-08,1.5775982,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.5775982,1.5775982,-0.00060841884,1.0037135,3.2959122e-10,203.67006,327.80386,0.0,1.9015268e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.472,1.0,0.9963003,0.9963003,2.656302e-10,-5.068636e-08,1.64043,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.64043,1.64043,-0.00060841884,1.0037135,2.676067e-10,202.68855,327.01703,0.0,2.0129644e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4722,1.0,0.9963003,0.99630034,4.2978637e-10,-2.4409106e-08,1.7032619,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.7032619,1.7032619,-0.00060841884,1.0037135,4.3298426e-10,200.90714,324.93958,0.0,2.1175259e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4724,1.0,0.9963003,0.9963003,1.467399e-10,-4.8140063e-08,1.7660937,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.7660937,1.7660937,-0.00060841884,1.0037135,1.4783175e-10,198.33282,321.57974,0.0,2.2113623e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4726,1.0,0.9963003,0.99630034,1.10289826e-10,-5.296405e-08,1.8289256,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.8289256,1.8289256,-0.00060841884,1.0037135,1.11110454e-10,194.97578,316.9508,0.0,2.293007e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4728,1.0,0.9963003,0.9963003,1.9050396e-10,-3.9822606e-10,1.8917574,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.8917574,1.8917574,-0.00060841884,1.0037135,1.9192144e-10,190.84926,311.07098,0.0,2.3533972e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.473,1.0,0.9963003,0.9963003,-9.574737e-11,-6.2681394e-08,1.9545892,1.0037135,1.0037135,0.0,1.0,1.0,0.0,1.9545892,1.9545892,-0.00060841884,1.0037135,-9.64598e-11,185.96954,303.9635,0.0,2.3937203e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4732,1.0,0.9963003,0.99630034,-1.4108917e-11,-6.14731e-09,2.0174212,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.0174212,2.0174212,-0.00060841884,1.0037135,-1.4213897e-11,180.35588,295.65643,0.0,2.4308867e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4734,1.0,0.9963003,0.9963003,-4.8139604e-12,-2.0008908e-08,2.080253,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.080253,2.080253,-0.00060841884,1.0037135,-4.8497794e-12,174.03044,286.18253,0.0,2.4702476e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4736,1.0,0.9963003,0.9963003,-1.7983263e-10,-5.31956e-08,2.1430848,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.1430848,2.1430848,-0.00060841884,1.0037135,-1.8117072e-10,167.01819,275.57922,0.0,2.5039633e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4738,1.0,0.9963003,0.99630034,-7.990779e-11,-1.3067704e-08,2.2059166,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.2059166,2.2059166,-0.00060841884,1.0037135,-8.0502355e-11,159.34679,263.8883,0.0,2.5303257e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.474,1.0,0.9963003,0.9963002,-1.09030576e-10,-2.9689044e-08,2.2687485,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.2687485,2.2687485,-0.00060841884,1.0037135,-1.0984184e-10,151.04652,251.15594,0.0,2.545947e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4742,1.0,0.9963003,0.9963003,-1.9499719e-10,-1.058407e-08,2.3315804,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.3315804,2.3315804,-0.00060841884,1.0037135,-1.964481e-10,142.15015,237.4324,0.0,2.5518018e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4744,1.0,0.9963003,0.9963003,-1.2010426e-10,-7.757782e-10,2.3944123,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.3944123,2.3944123,-0.00060841884,1.0037135,-1.2099792e-10,132.69275,222.77179,0.0,2.5536192e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4746,1.0,0.9963003,0.9963002,-1.8975829e-10,-1.05454685e-08,2.4572442,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.4572442,2.4572442,-0.00060841884,1.0037135,-1.9117023e-10,122.71169,207.23203,0.0,2.552664e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4748,1.0,0.9963003,0.99630034,-2.4799043e-10,4.600096e-09,2.520076,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.520076,2.520076,-0.00060841884,1.0037135,-2.4983565e-10,112.246346,190.8744,0.0,2.5496692e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.475,1.0,0.9963003,0.9963003,-1.5257717e-10,4.4836355e-08,2.582908,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.582908,2.582908,-0.00060841884,1.0037135,-1.5371245e-10,101.33801,173.76349,0.0,2.5459469e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4752,1.0,0.9963003,0.9963002,-3.0424435e-10,1.1576497e-08,2.6457396,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.6457396,2.6457396,-0.00060841884,1.0037135,-3.0650812e-10,90.02975,155.96681,0.0,2.5410666e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4754,1.0,0.9963003,0.9963003,-3.5811074e-10,-4.7963797e-09,2.7085714,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.7085714,2.7085714,-0.00060841884,1.0037135,-3.6077533e-10,78.36617,137.5546,0.0,2.5338482e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4756,1.0,0.9963003,0.9963002,-2.0230448e-10,6.439597e-08,2.7714033,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.7714033,2.7714033,-0.00060841884,1.0037135,-2.0380976e-10,66.393326,118.599525,0.0,2.521364e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4758,1.0,0.9963003,0.9963003,-4.3966775e-10,1.5339383e-08,2.8342352,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.8342352,2.8342352,-0.00060841884,1.0037135,-4.4293919e-10,54.15845,99.1764,0.0,2.5055142e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.476,1.0,0.9963003,0.9963003,-3.813152e-10,2.1127367e-08,2.897067,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.897067,2.897067,-0.00060841884,1.0037135,-3.8415243e-10,41.70984,79.36185,0.0,2.4899784e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4762,1.0,0.9963003,0.9963002,-3.7225628e-10,4.6671378e-08,2.959899,1.0037135,1.0037135,0.0,1.0,1.0,0.0,2.959899,2.959899,-0.00060841884,1.0037135,-3.7502612e-10,29.09662,59.23412,0.0,2.4739135e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4764,1.0,0.9963003,0.9963003,-5.572887e-10,9.488641e-10,3.0227308,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.0227308,3.0227308,-0.00060841884,1.0037135,-5.6143534e-10,16.368567,38.8726,0.0,2.4578565e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4766,1.0,0.9963003,0.9963003,-3.38266e-10,5.579159e-08,3.0855627,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.0855627,3.0855627,-0.00060841884,1.0037135,-3.4078293e-10,3.575915,18.357672,0.0,2.4422809e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4768,1.0,0.9963003,0.9963003,-3.9432635e-10,5.4967135e-08,3.1483946,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.1483946,3.1483946,-0.00060841884,1.0037135,-3.9726042e-10,-9.230848,-2.2296917,0.0,2.4234857e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.477,1.0,0.9963003,0.99630034,-4.787067e-10,2.1403848e-08,3.2112262,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.2112262,3.2112262,-0.00060841884,1.0037135,-4.822686e-10,-22.001183,-22.808275,0.0,2.402891e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4772,1.0,0.9963003,0.9963003,-3.5830988e-10,6.306868e-08,3.274058,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.274058,3.274058,-0.00060841884,1.0037135,-3.6097594e-10,-34.68469,-43.29683,0.0,2.3853307e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4774,1.0,0.9963003,0.9963003,-4.414158e-10,5.520171e-08,3.33689,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.33689,3.33689,-0.00060841884,1.0037135,-4.4470022e-10,-47.231308,-63.61452,0.0,2.3674286e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4776,1.0,0.9963003,0.99630034,-4.1506387e-10,5.3037425e-08,3.3997219,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.3997219,3.3997219,-0.00060841884,1.0037135,-4.1815224e-10,-59.59153,-83.68115,0.0,2.352908e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4778,1.0,0.9963003,0.9963003,-2.6719624e-10,6.549773e-08,3.4625537,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.4625537,3.4625537,-0.00060841884,1.0037135,-2.6918437e-10,-71.71657,-103.41753,0.0,2.3389138e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.478,1.0,0.9963003,0.9963003,-3.107573e-10,5.2639115e-09,3.5253856,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.5253856,3.5253856,-0.00060841884,1.0037135,-3.1306954e-10,-83.55858,-122.74577,0.0,2.320931e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4782,1.0,0.9963003,0.9963004,-2.1620945e-10,2.9047367e-08,3.5882175,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.5882175,3.5882175,-0.00060841884,1.0037135,-2.178182e-10,-95.070816,-141.58958,0.0,2.300534e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4784,1.0,0.9963003,0.99630034,-1.06349186e-10,4.9774602e-08,3.6510494,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.6510494,3.6510494,-0.00060841884,1.0037135,-1.071405e-10,-106.207855,-159.8746,0.0,2.2836117e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4786,1.0,0.9963003,0.9963003,-2.600952e-10,1.7105767e-08,3.7138813,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.7138813,3.7138813,-0.00060841884,1.0037135,-2.6203048e-10,-116.92574,-177.52869,0.0,2.2667213e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4788,1.0,0.9963003,0.99630034,-4.7808996e-11,2.8890643e-08,3.776713,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.776713,3.776713,-0.00060841884,1.0037135,-4.8164726e-11,-127.182175,-194.48215,0.0,2.2431208e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.479,1.0,0.9963003,0.99630034,6.1923682e-12,2.529825e-08,3.8395448,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.8395448,3.8395448,-0.00060841884,1.0037135,6.2384434e-12,-136.93668,-210.66805,0.0,2.2215752e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4792,1.0,0.9963003,0.99630034,-2.0260428e-10,-2.85232e-08,3.9023767,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.9023767,3.9023767,-0.00060841884,1.0037135,-2.041118e-10,-146.15076,-226.02257,0.0,2.1998672e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4794,1.0,0.9963003,0.9963004,5.7512776e-11,3.785027e-08,3.9652085,1.0037135,1.0037135,0.0,1.0,1.0,0.0,3.9652085,3.9652085,-0.00060841884,1.0037135,5.794071e-11,-154.78804,-240.48506,0.0,2.1788155e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4796,1.0,0.9963003,0.9963003,-8.850371e-13,-3.4613759e-09,4.0280404,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.0280404,4.0280404,-0.00060841884,1.0037135,-8.916224e-13,-162.81445,-253.99847,0.0,2.167469e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4798,1.0,0.9963003,0.9963004,-2.3334456e-11,-2.1048638e-08,4.0908723,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.0908723,4.0908723,-0.00060841884,1.0037135,-2.350808e-11,-170.1983,-266.5095,0.0,2.159818e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.48,1.0,0.9963003,0.99630034,2.0970979e-10,9.785087e-09,4.153704,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.153704,4.153704,-0.00060841884,1.0037135,2.1127017e-10,-176.91046,-277.96866,0.0,2.1438676e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4802,1.0,0.9963003,0.99630034,1.2271774e-10,-4.0276024e-08,4.216536,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.216536,4.216536,-0.00060841884,1.0037135,1.2363084e-10,-182.92444,-288.33087,0.0,2.1260283e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4804,1.0,0.9963003,0.9963004,1.8320251e-10,-2.817384e-08,4.279368,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.279368,4.279368,-0.00060841884,1.0037135,1.8456565e-10,-188.21649,-297.55515,0.0,2.1082378e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4806,1.0,0.9963003,0.99630034,2.38868e-10,-1.7082192e-08,4.3422,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.3422,4.3422,-0.00060841884,1.0037135,2.4064536e-10,-192.76575,-305.6051,0.0,2.0840468e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4808,1.0,0.9963003,0.99630034,2.2155784e-10,-2.9341674e-08,4.4050317,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.4050317,4.4050317,-0.00060841884,1.0037135,2.2320638e-10,-196.55423,-312.449,0.0,2.0591578e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.481,1.0,0.9963003,0.9963004,2.469209e-10,-4.3353044e-08,4.4678636,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.4678636,4.4678636,-0.00060841884,1.0037135,2.4875815e-10,-199.56702,-318.05978,0.0,2.0444533e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4812,1.0,0.9963003,0.99630034,3.7113299e-10,-3.9986787e-09,4.5306954,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.5306954,4.5306954,-0.00060841884,1.0037135,3.7389447e-10,-201.7922,-322.41534,0.0,2.0386256e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4814,1.0,0.9963003,0.9963003,3.2426756e-10,-3.4896523e-08,4.5935273,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.5935273,4.5935273,-0.00060841884,1.0037135,3.2668032e-10,-203.22101,-325.49847,0.0,2.0275822e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4816,1.0,0.9963003,0.9963004,3.7385528e-10,-4.6910028e-08,4.6563587,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.6563587,4.6563587,-0.00060841884,1.0037135,3.76637e-10,-203.84778,-327.297,0.0,2.0083045e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4818,1.0,0.9963003,0.9963003,3.9144013e-10,-4.299601e-08,4.7191906,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.7191906,4.7191906,-0.00060841884,1.0037135,3.9435272e-10,-203.67007,-327.80386,0.0,1.985408e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.482,1.0,0.9963003,0.99630034,2.863317e-10,-5.073884e-08,4.7820225,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.7820225,4.7820225,-0.00060841884,1.0037135,2.884622e-10,-202.68857,-327.017,0.0,1.9592088e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4822,1.0,0.9963003,0.9963003,4.2324136e-10,-3.8270763e-08,4.8448544,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.8448544,4.8448544,-0.00060841884,1.0037135,4.2639056e-10,-200.90714,-324.93958,0.0,1.9291552e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4824,1.0,0.9963003,0.9963003,2.770832e-10,-4.9406655e-08,4.907686,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.907686,4.907686,-0.00060841884,1.0037135,2.791449e-10,-198.33282,-321.57974,0.0,1.9033347e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4826,1.0,0.9963003,0.9963003,1.7838353e-10,-7.805563e-08,4.970518,1.0037135,1.0037135,0.0,1.0,1.0,0.0,4.970518,4.970518,-0.00060841884,1.0037135,1.7971083e-10,-194.97578,-316.9508,0.0,1.8787105e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4828,1.0,0.9963003,0.9963003,3.1105166e-10,9.684576e-09,5.03335,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.03335,5.03335,-0.00060841884,1.0037135,3.1336608e-10,-190.84926,-311.07098,0.0,1.8533567e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.483,1.0,0.9963003,0.9963003,8.580426e-11,-7.72781e-08,5.096182,1.0037135,1.0037135,0.0,1.0,1.0,0.0,5.096182,5.096182,-0.00060841884,1.0037135,8.64427e-11,-185.96954,-303.96353,0.0,1.8303673e-13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
